pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,sequential.thisRepN,sequential.thisTrialN,sequential.thisN,sequential.thisIndex,fullRandom.thisRepN,fullRandom.thisTrialN,fullRandom.thisN,fullRandom.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,sequential.key_resp.keys,sequential.key_resp.corr,sequential.key_resp.rt,sequential.key_resp.duration,fullRandom.key_resp.keys,fullRandom.key_resp.corr,fullRandom.key_resp.rt,fullRandom.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
50,c,62,2,15,c,1,0.3600908999796957,None,15,2,62,2,,,,,152.6409963000333,,152.62648269999772,152.6409963000333,153.64016359997913,153.64016359997913,153.64016359997913,153.64016359997913,153.64016359997913,154.63920870004222,154.63920870004222,155.0069427000126,c,1,0.3600908999796957,None,,,,,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,63,3,15,z,1,0.3875024999724701,None,15,3,63,3,,,,,155.02235780004412,,155.0073645999655,155.02235780004412,156.02146830002312,156.02146830002312,156.02146830002312,156.02146830002312,156.02146830002312,157.02075460006017,157.02075460006017,157.42230089998338,z,1,0.3875024999724701,None,,,,,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-50,x,64,0,16,x,1,0.36148020008113235,None,16,0,64,0,,,,,157.43691789999139,,157.42288890003692,157.43691789999139,158.4360064000357,158.4360064000357,158.4360064000357,158.4360064000357,158.45256370003335,159.43507140001748,159.43507140001748,159.80285640002694,x,1,0.36148020008113235,None,,,,,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
150,v,65,1,16,v,1,0.35280460002832115,None,16,1,65,1,,,,,159.81807320006192,,159.803277399973,159.81807320006192,160.8172598000383,160.8172598000383,160.8172598000383,160.8172598000383,160.8172598000383,161.81633229996078,161.81633229996078,162.1838685000548,v,1,0.35280460002832115,None,,,,,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
50,c,66,2,16,c,1,0.28457850008271635,None,16,2,66,2,,,,,162.1992930000415,,162.1842989999568,162.1992930000415,163.1986819000449,163.1986819000449,163.1986819000449,163.1986819000449,163.1986819000449,164.19754359999206,164.19754359999206,164.49881130002905,c,1,0.28457850008271635,None,,,,,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,67,3,16,z,1,0.4079260000726208,None,16,3,67,3,,,,,164.51401310006622,,164.49930410005618,164.51401310006622,165.51316830003634,165.51316830003634,165.51316830003634,165.51316830003634,165.51316830003634,166.51233539998066,166.51233539998066,166.93026379996445,z,1,0.4079260000726208,None,,,,,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-50,x,68,0,17,x,1,0.40115179994609207,None,17,0,68,0,,,,,166.9452627999708,,166.9309330000542,166.9452627999708,167.94427700003143,167.94427700003143,167.94427700003143,167.94427700003143,167.94427700003143,168.9434564000694,168.9434564000694,169.36100759997498,x,1,0.40115179994609207,None,,,,,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
150,v,69,1,17,v,1,0.3665376000571996,None,17,1,69,1,,,,,169.37654580001254,,169.36149609996937,169.37654580001254,170.37550900003407,170.37550900003407,170.37550900003407,170.37550900003407,170.39209730003495,171.37472830002662,171.37472830002662,171.7428488000296,v,1,0.3665376000571996,None,,,,,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
50,c,70,2,17,c,1,0.34582290006801486,None,17,2,70,2,,,,,171.7576698999619,,171.74328429996967,171.7576698999619,172.7567237999756,172.7567237999756,172.7567237999756,172.7567237999756,172.7567237999756,173.75581560004503,173.75581560004503,174.1071321000345,c,1,0.34582290006801486,None,,,,,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,71,3,17,z,1,0.5441727000288665,None,17,3,71,3,,,,,174.1221542999847,,174.1075532999821,174.1221542999847,175.12142219999805,175.12142219999805,175.12142219999805,175.12142219999805,175.12142219999805,176.12050349998754,176.12050349998754,176.67122989997733,z,1,0.5441727000288665,None,,,,,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-50,x,72,0,18,x,1,0.3734670999692753,None,18,0,72,0,,,,,176.68666610005312,,176.67163810005877,176.68666610005312,177.68583319999743,177.68583319999743,177.68583319999743,177.68583319999743,177.68583319999743,178.68494149995968,178.68494149995968,179.06928080006037,x,1,0.3734670999692753,None,,,,,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
150,v,73,1,18,v,1,0.2511369999265298,None,18,1,73,1,,,,,179.08456009998918,,179.06965910003055,179.08456009998918,180.0837285000598,180.0837285000598,180.0837285000598,180.0837285000598,180.0837285000598,181.0827301000245,181.0827301000245,181.35055550001562,v,1,0.2511369999265298,None,,,,,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
50,c,74,2,18,c,1,0.3000180000672117,None,18,2,74,2,,,,,181.3660208999645,,181.3509408000391,181.3660208999645,182.36522929999046,182.36522929999046,182.36522929999046,182.36522929999046,182.36522929999046,183.3643208000576,183.3643208000576,183.66572190006264,c,1,0.3000180000672117,None,,,,,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,75,3,18,z,1,0.281894400017336,None,18,3,75,3,,,,,183.68075409997255,,183.66609640000388,183.68075409997255,184.67970880004577,184.67970880004577,184.67970880004577,184.67970880004577,184.6962891999865,185.67899789998773,185.67899789998773,185.96306229999755,z,1,0.281894400017336,None,,,,,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-50,x,76,0,19,x,1,0.26428149989806116,None,19,0,76,0,,,,,185.97881090000737,,185.96349460002966,185.97881090000737,186.97768000001088,186.97768000001088,186.97768000001088,186.97768000001088,186.9945542999776,187.97679610003252,187.97679610003252,188.24466419999953,x,1,0.26428149989806116,None,,,,,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
150,v,77,1,19,c,0,0.26737879996653646,None,19,1,77,1,,,,,188.2598905999912,,188.24510100006592,188.2598905999912,189.259012500057,189.259012500057,189.259012500057,189.259012500057,189.259012500057,190.25826100003906,190.25826100003906,190.54247230000328,c,0,0.26737879996653646,None,,,,,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
50,c,78,2,19,c,1,0.39136400003917515,None,19,2,78,2,,,,,190.55795270006638,,190.54285810003057,190.55795270006638,191.55704049998894,191.55704049998894,191.55704049998894,191.55704049998894,191.55704049998894,192.5563642999623,192.5563642999623,192.9578135999618,c,1,0.39136400003917515,None,,,,,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,79,3,19,z,1,0.25085970002692193,None,19,3,79,3,,,,,192.97261910000816,,192.9583935000701,192.97261910000816,193.9713805000065,193.9713805000065,193.9713805000065,193.9713805000065,193.98811400006525,194.97077080002055,194.97077080002055,195.2383974000113,z,1,0.25085970002692193,None,,,,,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
50,c,0,0,0,c,1,0.41341959999408573,None,,,,,0,0,0,2,195.25392030004878,,195.2454979000613,195.25392030004878,196.25290580000728,196.25290580000728,196.25290580000728,196.25290580000728,196.25290580000728,197.2522912999848,197.2522912999848,197.66971479996573,,,,,c,1,0.41341959999408573,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,1,1,0,z,1,0.9427066000644118,None,,,,,0,1,1,3,197.68515529995784,,197.67015460005496,197.68515529995784,198.6843058000086,198.6843058000086,198.6843058000086,198.6843058000086,198.7008750999812,199.683253300027,199.683253300027,200.63377379998565,,,,,z,1,0.9427066000644118,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
150,v,2,2,0,v,1,0.8640396000118926,None,,,,,0,2,2,1,200.64908780006226,,200.63420760002919,200.64908780006226,201.64841120003257,201.64841120003257,201.64841120003257,201.64841120003257,201.64841120003257,202.64746070001274,202.64746070001274,203.5144478000002,,,,,v,1,0.8640396000118926,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-50,x,3,3,0,x,1,0.6589603000320494,None,,,,,0,3,3,0,203.52988220006227,,203.5148778000148,203.52988220006227,204.5289855999872,204.5289855999872,204.5289855999872,204.5289855999872,204.5289855999872,205.52825820003636,205.52825820003636,206.19629450002685,,,,,x,1,0.6589603000320494,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
150,v,4,4,1,c,0,0.38239709998015314,None,,,,,1,4,4,1,206.2109564000275,,206.19705640000757,206.2109564000275,207.2100677000126,207.2100677000126,207.2100677000126,207.2100677000126,207.2100677000126,208.20928750000894,208.20928750000894,208.59425189998,,,,,c,0,0.38239709998015314,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
150,v,5,5,2,v,1,0.33249469997826964,None,,,,,2,5,5,1,208.60903589997906,,208.59486489999108,208.60903589997906,209.60803550004493,209.60803550004493,209.60803550004493,209.60803550004493,209.60803550004493,210.60703579999972,210.60703579999972,210.94141820003279,,,,,v,1,0.33249469997826964,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
150,v,6,6,3,v,1,0.6176263999659568,None,,,,,3,6,6,1,210.95688519999385,,210.94180070003495,210.95688519999385,211.95593749999534,211.95593749999534,211.95593749999534,211.95593749999534,211.95593749999534,212.95524659997318,212.95524659997318,213.5888435000088,,,,,v,1,0.6176263999659568,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,7,7,1,z,1,0.6789099000161514,None,,,,,1,7,7,3,213.60448490001727,,213.5892122000223,213.60448490001727,214.60376309999265,214.60376309999265,214.60376309999265,214.60376309999265,214.60376309999265,215.60271909995936,215.60271909995936,216.28700660006143,,,,,z,1,0.6789099000161514,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,8,8,2,z,1,0.4671333999140188,None,,,,,2,8,8,3,216.3021246000426,,216.28747169999406,216.3021246000426,217.30131690006237,217.30131690006237,217.30131690006237,217.30131690006237,217.30131690006237,218.30055859999266,218.30055859999266,218.78482060006354,,,,,z,1,0.4671333999140188,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-50,x,9,9,1,x,1,0.637056399951689,None,,,,,1,9,9,0,218.79994459997397,,218.78524670004845,218.79994459997397,219.7991151000606,219.7991151000606,219.7991151000606,219.7991151000606,219.7991151000606,220.79826710000634,220.79826710000634,221.44901250000112,,,,,x,1,0.637056399951689,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
50,c,10,10,1,c,1,0.4671851999592036,None,,,,,1,10,10,2,221.4642034000717,,221.4494347999571,221.4642034000717,222.4633800999727,222.4633800999727,222.4633800999727,222.4633800999727,222.4633800999727,223.46270759997424,223.46270759997424,223.9470231999876,,,,,c,1,0.4671851999592036,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
50,c,11,11,2,c,1,0.7148037999868393,None,,,,,2,11,11,2,223.96220299997367,,223.94756660005078,223.96220299997367,224.96140909998212,224.96140909998212,224.96140909998212,224.96140909998212,224.97780039999634,225.96043370000552,225.96043370000552,226.67783339996822,,,,,c,1,0.7148037999868393,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-50,x,12,12,2,x,1,0.6092904999386519,None,,,,,2,12,12,0,226.69305030000396,,226.67821110005025,226.69305030000396,227.69214810000267,227.69214810000267,227.69214810000267,227.69214810000267,227.69214810000267,228.6913315000711,228.6913315000711,229.30927820003126,,,,,x,1,0.6092904999386519,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
150,v,13,13,4,v,1,0.664428099989891,None,,,,,4,13,13,1,229.3241170999827,,229.30982830002904,229.3241170999827,230.32327050005551,230.32327050005551,230.32327050005551,230.32327050005551,230.32327050005551,231.3223276999779,231.3223276999779,231.9895543999737,,,,,v,1,0.664428099989891,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,14,14,3,z,1,0.6321892999112606,None,,,,,3,14,14,3,232.00507329998072,,231.98994180001318,232.00507329998072,233.00418789999094,233.00418789999094,233.00418789999094,233.00418789999094,233.00418789999094,234.00331800000276,234.00331800000276,234.6375349999871,,,,,z,1,0.6321892999112606,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
150,v,15,15,5,v,1,0.573078399989754,None,,,,,5,15,15,1,234.65293560002465,,234.63811539998278,234.65293560002465,235.65189139998984,235.65189139998984,235.65189139998984,235.65189139998984,235.66875800001435,236.65110480005387,236.65110480005387,237.23537230002694,,,,,v,1,0.573078399989754,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
150,v,16,16,6,v,1,0.7747857000213116,None,,,,,6,16,16,1,237.25053459999617,,237.23586789995898,237.25053459999617,238.24969970004167,238.24969970004167,238.24969970004167,238.24969970004167,238.24969970004167,239.2487567999633,239.2487567999633,240.0335141000105,,,,,v,1,0.7747857000213116,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-50,x,17,17,3,x,1,0.7368852000217885,None,,,,,3,17,17,0,240.04824619996361,,240.03408710006624,240.04824619996361,241.0474315000465,241.0474315000465,241.0474315000465,241.0474315000465,241.0639605000615,242.04645260004327,242.04645260004327,242.7974066999741,,,,,x,1,0.7368852000217885,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-50,x,18,18,4,x,1,0.5606747000711039,None,,,,,4,18,18,0,242.81235630006995,,242.7981877999846,242.81235630006995,243.81158039998263,243.81158039998263,243.81158039998263,243.81158039998263,243.81158039998263,244.81079120002687,244.81079120002687,245.37836510001216,,,,,x,1,0.5606747000711039,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,19,19,4,z,1,0.840875199995935,None,,,,,4,19,19,3,245.3934960999759,,245.37890150002204,245.3934960999759,246.39250790001824,246.39250790001824,246.39250790001824,246.39250790001824,246.39250790001824,247.39154950005468,247.39154950005468,248.2423492000671,,,,,z,1,0.840875199995935,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
150,v,20,20,7,v,1,0.43676870001945645,None,,,,,7,20,20,1,248.2576927000191,,248.24283730005845,248.2576927000191,249.25669339997694,249.25669339997694,249.25669339997694,249.25669339997694,249.25669339997694,250.2558154000435,250.2558154000435,250.7072416000301,,,,,v,1,0.43676870001945645,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
50,c,21,21,3,c,1,1.6456862000050023,None,,,,,3,21,21,2,250.72212859999854,,250.7077363000717,250.72212859999854,251.7212180000497,251.7212180000497,251.7212180000497,251.7212180000497,251.7212180000497,252.72020360000897,252.72020360000897,254.37151930003893,,,,,c,1,1.6456862000050023,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-50,x,22,22,5,x,1,0.5554252000292763,None,,,,,5,22,22,0,254.38574910000898,,254.37271220004186,254.38574910000898,255.38465290004387,255.38465290004387,255.38465290004387,255.38465290004387,255.40150170004927,256.38390080002137,256.38390080002137,256.9516219999641,,,,,x,1,0.5554252000292763,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
50,c,23,23,4,c,1,0.4090882999589667,None,,,,,4,23,23,2,256.96663689997513,,256.95211449998897,256.96663689997513,257.9658670000499,257.9658670000499,257.9658670000499,257.9658670000499,257.9658670000499,258.9650951999938,258.9650951999938,259.3826898999978,,,,,c,1,0.4090882999589667,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,24,24,5,z,1,0.34637259994633496,None,,,,,5,24,24,3,259.3979461999843,,259.383214600035,259.3979461999843,260.3970105999615,260.3970105999615,260.3970105999615,260.3970105999615,260.41371620004065,261.39608810003847,261.39608810003847,261.7477597000543,,,,,z,1,0.34637259994633496,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
150,v,25,25,8,v,1,0.45327310007996857,None,,,,,8,25,25,1,261.7624120999826,,261.7487349000294,261.7624120999826,262.7616783999838,262.7616783999838,262.7616783999838,262.7616783999838,262.7616783999838,263.7608155000489,263.7608155000489,264.2289916999871,,,,,v,1,0.45327310007996857,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-50,x,26,26,6,x,1,0.6611658000620082,None,,,,,6,26,26,0,264.2436944000656,,264.22959080000874,264.2436944000656,265.24282260006294,265.24282260006294,265.24282260006294,265.24282260006294,265.24282260006294,266.24202750006225,266.24202750006225,266.9098150000209,,,,,x,1,0.6611658000620082,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
50,c,27,27,5,c,1,0.6980495000025257,None,,,,,5,27,27,2,266.92473329999484,,266.91044830007013,266.92473329999484,267.92391470004804,267.92391470004804,267.92391470004804,267.92391470004804,267.92391470004804,268.9232151999604,268.9232151999604,269.62401819997467,,,,,c,1,0.6980495000025257,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
50,c,28,28,6,c,1,0.3328000999754295,None,,,,,6,28,28,2,269.6388411000371,,269.62448989995755,269.6388411000371,270.63804510002956,270.63804510002956,270.63804510002956,270.63804510002956,270.63804510002956,271.63716569996905,271.63716569996905,271.97169489995576,,,,,c,1,0.3328000999754295,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-50,x,29,29,7,x,1,0.7937271000118926,None,,,,,7,29,29,0,271.98681470006704,,271.9721418999834,271.98681470006704,272.98596920003183,272.98596920003183,272.98596920003183,272.98596920003183,272.98596920003183,273.9853206999833,273.9853206999833,274.7855900999857,,,,,x,1,0.7937271000118926,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
50,c,30,30,7,c,1,0.5751532000722364,None,,,,,7,30,30,2,274.80103680002503,,274.7859793000389,274.80103680002503,275.80017750000115,275.80017750000115,275.80017750000115,275.80017750000115,275.80017750000115,276.79930740001146,276.79930740001146,277.38344000000507,,,,,c,1,0.5751532000722364,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,31,31,6,z,1,0.6680532000027597,None,,,,,6,31,31,3,277.3987307000207,,277.3838351999875,277.3987307000207,278.39789540006313,278.39789540006313,278.39789540006313,278.39789540006313,278.39789540006313,279.3972594999941,279.3972594999941,280.0817250000546,,,,,z,1,0.6680532000027597,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,32,32,7,z,1,0.7651625999715179,None,,,,,7,32,32,3,280.0964413000038,,280.08230020001065,280.0964413000038,281.0955532999942,281.0955532999942,281.0955532999942,281.0955532999942,281.0955532999942,282.0946840000106,282.0946840000106,282.86183069995604,,,,,z,1,0.7651625999715179,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-50,x,33,33,8,x,1,0.652307799900882,None,,,,,8,33,33,0,282.8775004000636,,282.8622286999598,282.8775004000636,283.87658410007134,283.87658410007134,283.87658410007134,283.87658410007134,283.8933178000152,284.8757656000089,284.8757656000089,285.54322110000066,,,,,x,1,0.652307799900882,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
150,v,34,34,9,v,1,0.675749099929817,None,,,,,9,34,34,1,285.55840039998293,,285.54364699998405,285.55840039998293,286.55762620002497,286.55762620002497,286.55762620002497,286.55762620002497,286.55762620002497,287.5566080000717,287.5566080000717,288.2405646999832,,,,,v,1,0.675749099929817,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-50,x,35,35,9,x,1,0.7213630999904126,None,,,,,9,35,35,0,288.2559849000536,,288.24099960003514,288.2559849000536,289.25525379995815,289.25525379995815,289.25525379995815,289.25525379995815,289.25525379995815,290.2541990999598,290.2541990999598,290.98821720003616,,,,,x,1,0.7213630999904126,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,36,36,8,z,1,0.7838039000052959,None,,,,,8,36,36,3,291.00378530006856,,290.9885956000071,291.00378530006856,292.00274749996606,292.00274749996606,292.00274749996606,292.00274749996606,292.00274749996606,293.0019593000179,293.0019593000179,293.80273350002244,,,,,z,1,0.7838039000052959,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
150,v,37,37,10,v,1,0.736924400087446,None,,,,,10,37,37,1,293.81800790003035,,293.8033223999664,293.81800790003035,294.8169413000578,294.8169413000578,294.8169413000578,294.8169413000578,294.8169413000578,295.81620610004757,295.81620610004757,296.56726070004515,,,,,v,1,0.736924400087446,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
50,c,38,38,8,c,1,0.7590340001042932,None,,,,,8,38,38,2,296.5821719999658,,296.5678539000219,296.5821719999658,297.5812433999963,297.5812433999963,297.5812433999963,297.5812433999963,297.5812433999963,298.580391400028,298.580391400028,299.34759070002474,,,,,c,1,0.7590340001042932,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,39,39,9,z,1,0.5592185000423342,None,,,,,9,39,39,3,299.3630070000654,,299.3480135999853,299.3630070000654,300.36222790007014,300.36222790007014,300.36222790007014,300.36222790007014,300.36222790007014,301.36124570004176,301.36124570004176,301.929347999976,,,,,z,1,0.5592185000423342,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
50,c,40,40,9,c,1,0.690007199998945,None,,,,,9,40,40,2,301.94420729996637,,301.9299295999808,301.94420729996637,302.943377800053,302.943377800053,302.943377800053,302.943377800053,302.943377800053,303.94259029999375,303.94259029999375,304.6430228999816,,,,,c,1,0.690007199998945,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,41,41,10,z,1,0.7978453999385238,None,,,,,10,41,41,3,304.6583012000192,,304.6434573000297,304.6583012000192,305.657645600033,305.657645600033,305.657645600033,305.657645600033,305.657645600033,306.65656170004513,306.65656170004513,307.4572874000296,,,,,z,1,0.7978453999385238,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-50,x,42,42,10,x,1,0.7290095000062138,None,,,,,10,42,42,0,307.4727148000384,,307.45765470003244,307.4727148000384,308.47190060000867,308.47190060000867,308.47190060000867,308.47190060000867,308.4883271000581,309.47082479996607,309.47082479996607,310.20491029997356,,,,,x,1,0.7290095000062138,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-50,x,43,43,11,x,1,0.6023404999868944,None,,,,,11,43,43,0,310.2201777000446,,310.2052914999658,310.2201777000446,311.2192302000476,311.2192302000476,311.2192302000476,311.2192302000476,311.2192302000476,312.21857450006064,312.21857450006064,312.8361549000256,,,,,x,1,0.6023404999868944,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,44,44,11,z,1,0.7008894999744371,None,,,,,11,44,44,3,312.85118910006713,,312.8366360999644,312.85118910006713,313.85043800005224,313.85043800005224,313.85043800005224,313.85043800005224,313.85043800005224,314.84963069995865,314.84963069995865,315.5667072000215,,,,,z,1,0.7008894999744371,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
50,c,45,45,10,c,1,1.0540069999406114,None,,,,,10,45,45,2,315.5822342999745,,315.5670853999909,315.5822342999745,316.5813131000614,316.5813131000614,316.5813131000614,316.5813131000614,316.5813131000614,317.5806291999761,317.5806291999761,318.64798380003776,,,,,c,1,1.0540069999406114,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
