reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
26,54,198,12,12,0,l,1.1291364000062458,None,0,12,12,14,64.54633189999731,,64.54019329999574,64.54633189999731,65.54551870000432,65.54551870000432,65.54551870000432,66.67906470000162,l,1.1291364000062458,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
19,66,70,13,13,0,l,2.989612399993348,None,0,13,13,15,66.69461489999958,,66.68400540000584,66.69461489999958,67.69360640000377,67.69360640000377,67.69360640000377,70.69242170000507,l,2.989612399993348,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
25,93,180,14,14,0,l,3.9527416999917477,None,0,14,14,30,70.70787890000793,,70.69752129999688,70.70787890000793,71.70688440000231,71.70688440000231,71.7235684000043,75.67125700000906,l,3.9527416999917477,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
17,105,179,15,15,0,l,1.3485480999952415,None,0,15,15,97,75.68662599999516,,75.67605700000422,75.68662599999516,76.68583499999659,76.68583499999659,76.68583499999659,78.03602780000074,l,1.3485480999952415,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
31,96,137,16,16,0,t,1.6588316999987,None,0,16,16,71,78.0513140999974,,78.0403468000004,78.0513140999974,79.0504787999962,79.0504787999962,79.0504787999962,80.71700230000715,t,1.6588316999987,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
63,140,155,17,17,0,l,12.367320799996378,None,0,17,17,40,80.73216919999686,,80.72251300000062,80.73216919999686,81.73159650000161,81.73159650000161,81.73159650000161,94.10569660000328,l,12.367320799996378,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
18,99,124,18,18,0,l,81.71216389999609,None,0,18,18,68,94.12094989999605,,94.11067650000041,94.12094989999605,95.11977730000217,95.11977730000217,95.1365444999974,176.83400240000628,l,81.71216389999609,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
56,125,61,19,19,0,t,7.7116156999982195,None,0,19,19,31,176.84870250000677,,176.84180300000298,176.84870250000677,177.8478490999987,177.8478490999987,177.8478490999987,185.57614810000814,t,7.7116156999982195,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
73,147,120,20,20,0,l,2.4694471999973757,None,0,20,20,13,185.59112840000307,,185.58376520000456,185.59112840000307,186.59031179999874,186.59031179999874,186.59031179999874,189.07267370000773,l,2.4694471999973757,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
71,139,125,21,21,0,t,2.225356799986912,None,0,21,21,49,189.08783430000767,,189.07756400000653,189.08783430000767,190.08717490000708,190.08717490000708,190.08717490000708,192.32052740000654,t,2.225356799986912,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
27,50,7,22,22,0,l,1.130907600003411,None,0,22,22,2,192.33529279999493,,192.3294831999956,192.33529279999493,193.3344095000066,193.3344095000066,193.35113860000274,194.46850230000564,l,1.130907600003411,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
33,69,49,23,23,0,l,2.644091499998467,None,0,23,23,46,194.4836701000022,,194.47638020000886,194.4836701000022,195.48262490000343,195.48262490000343,195.49909340000886,198.1317912000086,l,2.644091499998467,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
15,35,68,24,24,0,t,3.2292780999996467,None,0,24,24,1,198.14691340000718,,198.14168390000123,198.14691340000718,199.14602660000673,199.14602660000673,199.16264560000855,202.37792949999857,t,3.2292780999996467,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
62,171,54,25,25,0,l,1.219116499996744,None,0,25,25,85,202.39322090000496,,202.38483370000904,202.39322090000496,203.39238900000055,203.39238900000055,203.40893720000167,204.6255603000027,l,1.219116499996744,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
12,91,60,26,26,0,l,2.1569822000019485,None,0,26,26,37,204.64097789999505,,204.63057090000075,204.64097789999505,205.64025630000106,205.64025630000106,205.64025630000106,207.8064502000052,l,2.1569822000019485,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
28,72,121,27,27,0,l,1.023759700008668,None,0,27,27,27,207.82162729999982,,207.81135030000587,207.82162729999982,208.82087750000937,208.82087750000937,208.82087750000937,209.8552658999979,l,1.023759700008668,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
46,112,116,28,28,0,t,1.749649600009434,None,0,28,28,64,209.86983559999499,,209.86436849999882,209.86983559999499,210.86899780000385,210.86899780000385,210.86899780000385,212.63584309999715,t,1.749649600009434,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
29,121,200,29,29,0,l,2.635959399995045,None,0,29,29,91,212.65076820000832,,212.6417461000092,212.65076820000832,213.65007709999918,213.65007709999918,213.65007709999918,216.29933490000258,l,2.635959399995045,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
42,79,69,30,30,0,l,2.9838856999995187,None,0,30,30,76,216.31416579999495,,216.30804879999778,216.31416579999495,217.31392620000406,217.31392620000406,217.31392620000406,220.31228779999947,l,2.9838856999995187,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
48,97,5,31,31,0,l,6.5440044999995735,None,0,31,31,11,220.3273246000026,,220.31892900000094,220.3273246000026,221.32665600000473,221.32665600000473,221.32665600000473,227.87286390000372,l,6.5440044999995735,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
74,186,183,32,32,0,t,0.6321758000121918,None,0,32,32,69,227.88749259999895,,227.88037020000047,227.88749259999895,228.88675130000047,228.88675130000047,228.88675130000047,229.52115430000413,t,0.6321758000121918,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
35,44,3,33,33,0,t,1.713951800003997,None,0,33,33,42,229.5360023999965,,229.52667190000648,229.5360023999965,230.53530590000446,230.53530590000446,230.53530590000446,232.25177930000063,t,1.713951800003997,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
20,103,100,34,34,0,l,2.898547899996629,None,0,34,34,87,232.26701660000253,,232.2583728000027,232.26701660000253,233.26622309999948,233.26622309999948,233.26622309999948,236.18196129999706,l,2.898547899996629,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
64,86,66,35,35,0,l,2.0474118000129238,None,0,35,35,72,236.196912600004,,236.188968500006,236.196912600004,237.19625860000087,237.19625860000087,237.19625860000087,239.2459811000008,l,2.0474118000129238,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
45,132,167,36,36,0,t,2.5630143000016687,None,0,36,36,88,239.26084139999875,,239.25219410000136,239.26084139999875,240.26015950000146,240.26015950000146,240.26015950000146,242.82534270000178,t,2.5630143000016687,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
9,53,30,37,37,0,l,1.6145088000048418,None,0,37,37,61,242.84090589999687,,242.83093419999932,242.84090589999687,243.84013240000058,243.84013240000058,243.84013240000058,245.45766519999597,l,1.6145088000048418,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
9,67,63,38,38,0,l,2.234879399999045,None,0,38,38,92,245.47368370000913,,245.46880669999518,245.47368370000913,246.47145610000007,246.47145610000007,246.48818060000485,248.72071850000066,l,2.234879399999045,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
28,117,104,39,39,0,t,2.1910103000118397,None,0,39,39,50,248.73593609999807,,248.7264933999977,248.73593609999807,249.73536750000494,249.73536750000494,249.73536750000494,251.93582290000631,t,2.1910103000118397,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
76,184,9,40,40,0,t,1.478149200003827,None,0,40,40,38,251.95066640000732,,251.94581980000657,251.95066640000732,252.94912279999699,252.94912279999699,252.9656978999992,254.43290070000512,t,1.478149200003827,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
72,141,156,41,41,0,t,1.6226516000024276,None,0,41,41,19,254.44765030000417,,254.43905369999993,254.44765030000417,255.44685560000653,255.44685560000653,255.44685560000653,257.08026780000364,t,1.6226516000024276,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
31,64,7,42,42,0,l,3.0375715999980457,None,0,42,42,28,257.09559589999844,,257.08660059999966,257.09559589999844,258.09451609999815,258.09451609999815,258.111361400006,261.1431628999999,l,3.0375715999980457,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
64,131,45,43,43,0,l,1.7020036000030814,None,0,43,43,35,261.1585051000002,,261.147423900009,261.1585051000002,262.15777119999984,262.15777119999984,262.15777119999984,263.87470600000233,l,1.7020036000030814,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
51,106,2,44,44,0,l,4.636194899998372,None,0,44,44,16,263.8896320000058,,263.88237530000333,263.8896320000058,264.88868340000045,264.88868340000045,264.88868340000045,269.53635389999545,l,4.636194899998372,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
59,143,76,45,45,0,l,2.8489743000100134,None,0,45,45,10,269.55122900000424,,269.54431009999826,269.55122900000424,270.55045640000026,270.55045640000026,270.55045640000026,273.4163101000013,l,2.8489743000100134,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
21,109,190,46,46,0,l,3.102979100003722,None,0,46,46,41,273.4312154000072,,273.4243084000045,273.4312154000072,274.4303618999984,274.4303618999984,274.4303618999984,277.5458292999974,l,3.102979100003722,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
19,58,10,47,47,0,l,1.8562939000112237,None,0,47,47,48,277.56090640000184,,277.5519127000007,277.56090640000184,278.56005939999886,278.56005939999886,278.56005939999886,280.42695380000805,l,1.8562939000112237,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
37,78,88,48,48,0,l,2.8266128999966895,None,0,48,48,22,280.44183320000593,,280.434934600009,280.44183320000593,281.44106179999653,281.44106179999653,281.44106179999653,284.27361630000814,l,2.8266128999966895,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
49,60,190,49,49,0,l,4.935258499986958,None,0,49,49,4,284.28834660000575,,284.27989970000635,284.28834660000575,285.28793429999496,285.28793429999496,285.28793429999496,290.2345403000072,l,4.935258499986958,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
8,33,41,50,50,0,l,2.127841100009391,None,0,50,50,18,290.2498575000063,,290.23959730000934,290.2498575000063,291.2493061999994,291.2493061999994,291.2493061999994,293.38184240000555,l,2.127841100009391,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
37,102,159,51,51,0,t,1.5173028999997769,None,0,51,51,60,293.3971767000039,,293.3868671000091,293.3971767000039,294.39664489999996,294.39664489999996,294.39664489999996,295.9293777999992,t,1.5173028999997769,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
58,119,176,52,52,0,t,1.8664855000097305,None,0,52,52,89,295.94499099999666,,295.9341628999973,295.94499099999666,296.944118600004,296.944118600004,296.944118600004,298.8279709000053,t,1.8664855000097305,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
43,111,40,53,53,0,l,0.9673099999927217,None,0,53,53,59,298.8422980000032,,298.8362311000092,298.8422980000032,299.8416525000066,299.8416525000066,299.8416525000066,300.82526159999543,l,0.9673099999927217,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
58,146,57,54,54,0,l,1.3394782999966992,None,0,54,54,67,300.84095830000297,,300.83024060000025,300.84095830000297,301.83979080000427,301.83979080000427,301.85666720000154,303.19000240000605,l,1.3394782999966992,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
11,80,38,55,55,0,l,1.0167192999942927,None,0,55,55,90,303.20546929999546,,303.19561340000655,303.20546929999546,304.20454960000643,304.20454960000643,304.20454960000643,305.2381705000007,l,1.0167192999942927,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
67,75,118,56,56,0,t,2.2255605999962427,None,0,56,56,5,305.2534568999981,,305.2426761999959,305.2534568999981,306.25273469999956,306.25273469999956,306.25273469999956,308.485442300007,t,2.2255605999962427,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
52,118,91,57,57,0,t,2.1367236000078265,None,0,57,57,43,308.50063429999864,,308.49115640000673,308.50063429999864,309.4997089999961,309.4997089999961,309.4997089999961,311.6487699999998,t,2.1367236000078265,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
16,102,139,58,58,0,l,1.8398424000042723,None,0,58,58,86,311.6643221999984,,311.6541958000016,311.6643221999984,312.66369850000774,312.66369850000774,312.66369850000774,314.513354900002,l,1.8398424000042723,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
40,114,146,59,59,0,t,2.834544500001357,None,0,59,59,84,314.5287544000021,,314.51806030000444,314.5287544000021,315.52791160000197,315.52791160000197,315.52791160000197,318.37690499999735,t,2.834544500001357,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
33,69,24,60,60,0,l,3.04058349999832,None,0,60,60,33,318.3920117999951,,318.38171919999877,318.3920117999951,319.391392000005,319.391392000005,319.391392000005,322.4399509000068,l,3.04058349999832,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
23,99,127,61,61,0,l,1.9301997000002302,None,0,61,61,95,322.455243400007,,322.4449872999976,322.455243400007,323.4545262000029,323.4545262000029,323.4545262000029,325.38729110000713,l,1.9301997000002302,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
39,66,108,62,62,0,l,1.7214101000135997,None,0,62,62,25,325.4026048000087,,325.39327420000336,325.4026048000087,326.40185490000295,326.40185490000295,326.40185490000295,328.134997000001,l,1.7214101000135997,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
34,122,81,63,63,0,l,2.340871199994581,None,0,63,63,79,328.15020340000046,,328.13951680000173,328.15020340000046,329.14939580000646,329.14939580000646,329.14939580000646,331.4986121999973,l,2.340871199994581,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
22,121,50,64,64,0,l,2.225300899997819,None,0,64,64,63,331.513844000001,,331.5029906999989,331.513844000001,332.513100199998,332.513100199998,332.513100199998,334.74606119999953,l,2.225300899997819,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
24,65,154,65,65,0,t,2.837262200002442,None,0,65,65,54,334.7610529000085,,334.7507962999953,334.7610529000085,335.76018810000096,335.76018810000096,335.76018810000096,338.6098736999993,t,2.837262200002442,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
34,100,152,66,66,0,t,1.8273813000123482,None,0,66,66,57,338.6243658000021,,338.6171761000005,338.6243658000021,339.6236646000034,339.6236646000034,339.6236646000034,341.45655099999567,t,1.8273813000123482,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
40,55,155,67,67,0,t,1.717310499996529,None,0,67,67,3,341.4720551000064,,341.4620855999965,341.4720551000064,342.4712220000074,342.4712220000074,342.4712220000074,344.2044212000037,t,1.717310499996529,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
23,85,191,68,68,0,t,3.183492499985732,None,0,68,68,21,344.21946229999594,,344.2107471000054,344.21946229999594,345.2186944999994,345.2186944999994,345.2186944999994,348.41703670000425,t,3.183492499985732,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
53,101,199,69,69,0,t,3.559760800009826,None,0,69,69,23,348.43248960000346,,348.42253920000803,348.43248960000346,349.43186350000906,349.43186350000906,349.43186350000906,352.9966308000003,t,3.559760800009826,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
36,89,73,70,70,0,l,1.190771900000982,None,0,70,70,53,353.01191840000683,,353.00230950000696,353.01191840000683,354.01111020000826,354.01111020000826,354.01111020000826,355.21184560000256,l,1.190771900000982,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
42,106,48,71,71,0,l,1.3842660000082105,None,0,71,71,39,355.2277439000027,,355.22267529999954,355.2277439000027,356.2259136000066,356.2259136000066,356.24249230000714,357.62596259999555,l,1.3842660000082105,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
10,43,25,72,72,0,l,1.4136078000010457,None,0,72,72,24,357.6411599999992,,357.6307847999997,357.6411599999992,358.640559499996,358.640559499996,358.640559499996,360.0572763000091,l,1.4136078000010457,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
30,81,56,73,73,0,l,1.9004002000001492,None,0,73,73,36,360.0724259999988,,360.0625502000039,360.0724259999988,361.07165080000414,361.07165080000414,361.07165080000414,362.98776940000243,l,1.9004002000001492,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
88,135,197,74,74,0,t,1.2904788999876473,None,0,74,74,73,363.00315400000545,,362.99235300000873,363.00315400000545,364.0022422000038,364.0022422000038,364.0022422000038,365.30302649999794,t,1.2904788999876473,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
5,42,110,75,75,0,l,1.821013499997207,None,0,75,75,34,365.31854320000275,,365.3130860000092,365.31854320000275,366.31717619999836,366.31717619999836,366.333767899996,368.15038710000226,l,1.821013499997207,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
8,55,185,76,76,0,l,1.7785500000027241,None,0,76,76,51,368.1653021000093,,368.1587991999986,368.1653021000093,369.1645403000002,369.1645403000002,369.1645403000002,370.94788829999743,l,1.7785500000027241,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
50,92,12,77,77,0,l,1.808831900008954,None,0,77,77,62,370.9629000999994,,370.9554738000006,370.9629000999994,371.96212280000327,371.96212280000327,371.96212280000327,373.7789494000026,l,1.808831900008954,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
18,61,102,78,78,0,l,0.9814675000088755,None,0,78,78,12,373.7937657000002,,373.78519570000935,373.7937657000002,374.79324919999635,374.79324919999635,374.79324919999635,375.77735990000656,l,0.9814675000088755,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
42,101,94,79,79,0,t,1.7276261999941198,None,0,79,79,78,375.7919627000083,,375.7837469000078,375.7919627000083,376.7912861000077,376.7912861000077,376.7912861000077,378.5248055999982,t,1.7276261999941198,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
60,152,178,80,80,0,t,2.1032990999956382,None,0,80,80,47,378.539640899995,,378.53181090000726,378.539640899995,379.5389407000039,379.5389407000039,379.5389407000039,381.65510659999563,t,2.1032990999956382,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
