thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
10,0,10,[-0.44351851851851853],[-0.41759259259259257],[1],[0],[0],[2.8591656000353396],['target'],10,0,10,0,28.513735299929976,,5,28.502508100005798,28.513735299929976,28.513735299929976,0.021016899961978197,31.362178799929097,[-0.44351851851851853],[-0.41759259259259257],[1],[0],[0],[2.8591656000353396],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
11,0,11,[0.2324074074074074],[-0.23703703703703705],[1],[0],[0],[1.7601911999518052],['target'],11,0,11,0,31.39480170002207,,5,31.382834499934688,31.39480170002207,31.39480170002207,0.02049390005413443,33.14349739998579,[0.2324074074074074],[-0.23703703703703705],[1],[0],[0],[1.7601911999518052],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
12,0,12,"[0.40370370370370373, 0.07777777777777778]","[0.49722222222222223, -0.002777777777777778]","[1, 1]","[0, 0]","[0, 0]","[3.3774058999260888, 5.9236721999477595]","[None, 'target']",12,0,12,0,33.175010600010864,,5,33.163847199990414,33.175010600010864,33.175010600010864,0.020180599996820092,39.08804359997157,"[0.40370370370370373, 0.07777777777777778]","[0.49722222222222223, -0.002777777777777778]","[1, 1]","[0, 0]","[0, 0]","[3.3774058999260888, 5.9236721999477595]","[None, 'target']",0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
13,0,13,[-0.016666666666666666],[0.31203703703703706],[1],[0],[0],[1.9406855000415817],['target'],13,0,13,0,39.14729140000418,,10,39.12905240000691,39.14729140000418,39.14729140000418,0.040807000012136996,41.07032549998257,[-0.016666666666666666],[0.31203703703703706],[1],[0],[0],[1.9406855000415817],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
14,0,14,[0.09722222222222222],[0.4675925925925926],[1],[0],[0],[2.725942200049758],['target'],14,0,14,0,41.10409369994886,,5,41.092197399935685,41.10409369994886,41.10409369994886,0.021608900045976043,43.81867820001207,[0.09722222222222222],[0.4675925925925926],[1],[0],[0],[2.725942200049758],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
15,0,15,[0.337037037037037],[0.08888888888888889],[1],[0],[0],[1.7203649000730366],['target'],15,0,15,0,43.881705999956466,,10,43.8623629999347,43.881705999956466,43.881705999956466,0.04346399998757988,45.583238199935295,[0.337037037037037],[0.08888888888888889],[1],[0],[0],[1.7203649000730366],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
16,0,16,[0.12037037037037036],[-0.07962962962962963],[1],[0],[0],[1.6391460999147967],['target'],16,0,16,0,45.64433499996085,,10,45.62508889997844,45.64433499996085,45.64433499996085,0.04158870002720505,47.26472700003069,[0.12037037037037036],[-0.07962962962962963],[1],[0],[0],[1.6391460999147967],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
17,0,17,[0.016666666666666666],[-0.07407407407407407],[1],[0],[0],[1.67331360001117],['target'],17,0,17,0,47.324529099976644,,10,47.30628969997633,47.324529099976644,47.324529099976644,0.04134990007150918,48.980157600017264,[0.016666666666666666],[-0.07407407407407407],[1],[0],[0],[1.67331360001117],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
18,0,18,[-0.3972222222222222],[-0.2388888888888889],[1],[0],[0],[1.759585800115019],['target'],18,0,18,0,49.013894899981096,,5,49.00261500000488,49.013894899981096,49.013894899981096,0.02220920007675886,50.76283250004053,[-0.3972222222222222],[-0.2388888888888889],[1],[0],[0],[1.759585800115019],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
19,0,19,[0.38055555555555554],[0.19814814814814816],[1],[0],[0],[3.169442499987781],['target'],19,0,19,0,50.82511760003399,,10,50.8064766000025,50.82511760003399,50.82511760003399,0.043362499913200736,53.976495799957775,[0.38055555555555554],[0.19814814814814816],[1],[0],[0],[3.169442499987781],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
20,0,20,[-0.09259259259259259],[-0.425],[1],[0],[0],[1.9936935999430716],['target'],20,0,20,0,54.008078799932264,,5,53.99747489998117,54.008078799932264,54.008078799932264,0.02077250008005649,55.99178519996349,[-0.09259259259259259],[-0.425],[1],[0],[0],[1.9936935999430716],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
21,0,21,"[0.3675925925925926, 0.34444444444444444]","[-0.07962962962962963, -0.06944444444444445]","[1, 1]","[0, 0]","[0, 0]","[2.121092699933797, 3.5360730999382213]","[None, 'target']",21,0,21,0,56.05160160001833,,10,56.033613699954,56.05160160001833,56.05160160001833,0.04158389999065548,59.57014470000286,"[0.3675925925925926, 0.34444444444444444]","[-0.07962962962962963, -0.06944444444444445]","[1, 1]","[0, 0]","[0, 0]","[2.121092699933797, 3.5360730999382213]","[None, 'target']",0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
22,0,22,[0.1037037037037037],[-0.13055555555555556],[1],[0],[0],[1.4265291999327019],['target'],22,0,22,0,59.60338749992661,,5,59.592583199962974,59.60338749992661,59.60338749992661,0.022133600083179772,61.019676099997014,[0.1037037037037037],[-0.13055555555555556],[1],[0],[0],[1.4265291999327019],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
23,0,23,[-0.05092592592592592],[0.49537037037037035],[1],[0],[0],[5.65484870004002],['target'],23,0,23,0,61.05370479996782,,5,61.042999299941584,61.05370479996782,61.05370479996782,0.02311579999513924,66.69835109997075,[-0.05092592592592592],[0.49537037037037035],[1],[0],[0],[5.65484870004002],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
24,0,24,[0.3194444444444444],[0.11851851851851852],[1],[0],[0],[2.5043620000360534],['target'],24,0,24,0,66.75964329997078,,10,66.74019169993699,66.75964329997078,66.75964329997078,0.04166440002154559,69.2450753999874,[0.3194444444444444],[0.11851851851851852],[1],[0],[0],[2.5043620000360534],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
25,0,25,"[0.47314814814814815, 0.4638888888888889]","[-0.1712962962962963, -0.11851851851851852]","[1, 1]","[0, 0]","[0, 0]","[2.9920024999883026, 4.1069414999801666]","[None, 'target']",25,0,25,0,69.27822999993805,,5,69.26736159995198,69.27822999993805,69.27822999993805,0.022079400019720197,73.37484309996944,"[0.47314814814814815, 0.4638888888888889]","[-0.1712962962962963, -0.11851851851851852]","[1, 1]","[0, 0]","[0, 0]","[2.9920024999883026, 4.1069414999801666]","[None, 'target']",0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
26,0,26,[0.15555555555555556],[0.2722222222222222],[1],[0],[0],[2.2433113999431953],['target'],26,0,26,0,73.40712789993268,,5,73.39604899997357,73.40712789993268,73.40712789993268,0.02102079999167472,75.63982659997419,[0.15555555555555556],[0.2722222222222222],[1],[0],[0],[2.2433113999431953],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
27,0,27,[-0.3509259259259259],[0.38425925925925924],[1],[0],[0],[2.242460499983281],['target'],27,0,27,0,75.67312469996978,,5,75.66141709999647,75.67312469996978,75.67312469996978,0.02141929999925196,77.90438089997042,[-0.3509259259259259],[0.38425925925925924],[1],[0],[0],[2.242460499983281],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
28,0,28,[-0.028703703703703703],[0.06851851851851852],[1],[0],[0],[2.8885845999466255],['target'],28,0,28,0,77.96569929993711,,10,77.947109599947,77.96569929993711,77.96569929993711,0.04255630006082356,80.83621610002592,[-0.028703703703703703],[0.06851851851851852],[1],[0],[0],[2.8885845999466255],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
29,0,29,[0.23333333333333334],[0.10555555555555556],[1],[0],[0],[1.6760575999505818],['target'],29,0,29,0,80.86827380000614,,5,80.85729600000195,80.86827380000614,80.86827380000614,0.020865899976342916,82.5339321999345,[0.23333333333333334],[0.10555555555555556],[1],[0],[0],[1.6760575999505818],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
30,0,30,[0.24351851851851852],[-0.31851851851851853],[1],[0],[0],[2.2826603000285104],['target'],30,0,30,0,82.60558319999836,,10,82.58193839993328,82.60558319999836,82.60558319999836,0.04779519990552217,84.86510860000271,[0.24351851851851852],[-0.31851851851851853],[1],[0],[0],[2.2826603000285104],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
31,0,31,"[-0.22407407407407406, -0.2759259259259259]","[-0.3333333333333333, -0.30648148148148147]","[1, 1]","[0, 0]","[0, 0]","[2.075451900018379, 3.1580049000913277]","[None, 'target']",31,0,31,0,84.92230159998871,,10,84.90421970002353,84.92230159998871,84.92230159998871,0.03888909996021539,88.06269309995696,"[-0.22407407407407406, -0.2759259259259259]","[-0.3333333333333333, -0.30648148148148147]","[1, 1]","[0, 0]","[0, 0]","[2.075451900018379, 3.1580049000913277]","[None, 'target']",0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
32,0,32,"[-0.325, -0.35462962962962963]","[0.25462962962962965, 0.24444444444444444]","[1, 1]","[0, 0]","[0, 0]","[2.177251399960369, 3.3588853999972343]","[None, 'target']",32,0,32,0,88.0945051999297,,5,88.0828477999894,88.0945051999297,88.0945051999297,0.01991590007673949,91.44230090000201,"[-0.325, -0.35462962962962963]","[0.25462962962962965, 0.24444444444444444]","[1, 1]","[0, 0]","[0, 0]","[2.177251399960369, 3.3588853999972343]","[None, 'target']",0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
33,0,33,[0.25462962962962965],[0.024074074074074074],[1],[0],[0],[1.9398031999589875],['target'],33,0,33,0,91.50306829996407,,10,91.48446429998148,91.50306829996407,91.50306829996407,0.04192350001540035,93.42474449996371,[0.25462962962962965],[0.024074074074074074],[1],[0],[0],[1.9398031999589875],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
34,0,34,[0.43333333333333335],[-0.09537037037037037],[1],[0],[0],[1.3946325000142679],['target'],34,0,34,0,93.45659479999449,,5,93.44500039995182,93.45659479999449,93.45659479999449,0.020047200028784573,94.84009389998391,[0.43333333333333335],[-0.09537037037037037],[1],[0],[0],[1.3946325000142679],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
35,0,35,[0.030555555555555555],[0.15092592592592594],[1],[0],[0],[1.6576119000092149],['target'],35,0,35,0,94.90127140004188,,10,94.88123259996064,94.90127140004188,94.90127140004188,0.040971499984152615,96.53931829996873,[0.030555555555555555],[0.15092592592592594],[1],[0],[0],[1.6576119000092149],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
36,0,36,[-0.29444444444444445],[0.32314814814814813],[1],[0],[0],[2.0566155000124127],['target'],36,0,36,0,96.59954419999849,,10,96.58001100004185,96.59954419999849,96.59954419999849,0.0404833999928087,98.63711909996346,[-0.29444444444444445],[0.32314814814814813],[1],[0],[0],[2.0566155000124127],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
37,0,37,[-0.44722222222222224],[0.412962962962963],[1],[0],[0],[1.4240562999621034],['target'],37,0,37,0,98.6980722999433,,10,98.67837219999637,98.6980722999433,98.6980722999433,0.04099149990361184,100.10291399993002,[-0.44722222222222224],[0.412962962962963],[1],[0],[0],[1.4240562999621034],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
38,0,38,"[-0.05648148148148148, -0.07222222222222222]","[-0.3101851851851852, -0.34444444444444444]","[1, 1]","[0, 0]","[0, 0]","[2.4768890999257565, 3.7091206999029964]","[None, 'target']",38,0,38,0,100.1368538000388,,5,100.12284790002741,100.1368538000388,100.1368538000388,0.019748999970033765,103.83249429997522,"[-0.05648148148148148, -0.07222222222222222]","[-0.3101851851851852, -0.34444444444444444]","[1, 1]","[0, 0]","[0, 0]","[2.4768890999257565, 3.7091206999029964]","[None, 'target']",0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
39,0,39,[-0.003703703703703704],[0.2074074074074074],[1],[0],[0],[1.6103533999994397],['target'],39,0,39,0,103.86549420002848,,5,103.8540071999887,103.86549420002848,103.86549420002848,0.021254100021906197,105.46485170000233,[-0.003703703703703704],[0.2074074074074074],[1],[0],[0],[1.6103533999994397],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
40,0,40,"[-0.16111111111111112, -0.19074074074074074]","[0.43333333333333335, 0.45925925925925926]","[1, 1]","[0, 0]","[0, 0]","[1.6895175999961793, 2.804543299949728]","[None, 'target']",40,0,40,0,105.52587989997119,,10,105.50654089997988,105.52587989997119,105.52587989997119,0.041472600074484944,108.31168259994593,"[-0.16111111111111112, -0.19074074074074074]","[0.43333333333333335, 0.45925925925925926]","[1, 1]","[0, 0]","[0, 0]","[1.6895175999961793, 2.804543299949728]","[None, 'target']",0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
41,0,41,[0.34444444444444444],[-0.3888888888888889],[1],[0],[0],[2.3434812000487],['target'],41,0,41,0,108.34464669995941,,5,108.33285479992628,108.34464669995941,108.34464669995941,0.02093659993261099,110.67685960000381,[0.34444444444444444],[-0.3888888888888889],[1],[0],[0],[2.3434812000487],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
42,0,42,[0.11944444444444445],[0.10462962962962963],[1],[0],[0],[1.510271199978888],['target'],42,0,42,0,110.709941899986,,5,110.6979087999789,110.709941899986,110.709941899986,0.02086430008057505,112.2088562999852,[0.11944444444444445],[0.10462962962962963],[1],[0],[0],[1.510271199978888],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
43,0,43,[0.12314814814814815],[0.0824074074074074],[1],[0],[0],[1.121594800031744],['target'],43,0,43,0,112.27140309999231,,10,112.25235069997143,112.27140309999231,112.27140309999231,0.043221900006756186,113.37450949999038,[0.12314814814814815],[0.0824074074074074],[1],[0],[0],[1.121594800031744],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
44,0,44,"[0.25555555555555554, 0.3138888888888889]","[0.053703703703703705, 0.04351851851851852]","[1, 1]","[0, 0]","[0, 0]","[2.0257489999057725, 2.9246450999053195]","[None, 'target']",44,0,44,0,113.40806249994785,,5,113.39605129999109,113.40806249994785,113.40806249994785,0.021271900041028857,116.32118840003386,"[0.25555555555555554, 0.3138888888888889]","[0.053703703703703705, 0.04351851851851852]","[1, 1]","[0, 0]","[0, 0]","[2.0257489999057725, 2.9246450999053195]","[None, 'target']",0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
45,0,45,[-0.42592592592592593],[0.3333333333333333],[1],[0],[0],[2.1565825999714434],['target'],45,0,45,0,116.38169259997085,,10,116.36235589999706,116.38169259997085,116.38169259997085,0.040894499979913235,118.51954120001756,[-0.42592592592592593],[0.3333333333333333],[1],[0],[0],[2.1565825999714434],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
46,0,46,[-0.32222222222222224],[0.22314814814814815],[1],[0],[0],[1.2452679999405518],['target'],46,0,46,0,118.55208890000358,,5,118.54029629996512,118.55208890000358,118.55208890000358,0.020545699982903898,119.78620500001125,[-0.32222222222222224],[0.22314814814814815],[1],[0],[0],[1.2452679999405518],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
47,0,47,"[0.2611111111111111, 0.23333333333333334]","[0.44722222222222224, 0.41203703703703703]","[1, 1]","[0, 0]","[0, 0]","[5.315754199982621, 6.848713499959558]","[None, 'target']",47,0,47,0,119.84986690001097,,10,119.83043989993166,119.84986690001097,119.84986690001097,0.043999899993650615,126.6796122000087,"[0.2611111111111111, 0.23333333333333334]","[0.44722222222222224, 0.41203703703703703]","[1, 1]","[0, 0]","[0, 0]","[5.315754199982621, 6.848713499959558]","[None, 'target']",0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
48,0,48,[-0.4111111111111111],[-0.20462962962962963],[1],[0],[0],[2.087217599968426],['target'],48,0,48,0,126.80869089998305,,10,126.78939479996916,126.80869089998305,126.80869089998305,0.10953540005721152,128.8771099000005,[-0.4111111111111111],[-0.20462962962962963],[1],[0],[0],[2.087217599968426],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
49,0,49,[0.4638888888888889],[0.4351851851851852],[1],[0],[0],[2.7870812999317423],['target'],49,0,49,0,128.9387058999855,,10,128.9204656999791,128.9387058999855,128.9387058999855,0.04315000004135072,131.70804069994483,[0.4638888888888889],[0.4351851851851852],[1],[0],[0],[2.7870812999317423],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
50,0,50,[0.3611111111111111],[0.3925925925925926],[1],[0],[0],[1.6104292999953032],['target'],50,0,50,0,131.74097909999546,,5,131.72945909993723,131.74097909999546,131.74097909999546,0.021168199949897826,133.34056579996832,[0.3611111111111111],[0.3925925925925926],[1],[0],[0],[1.6104292999953032],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
51,0,51,[-0.08981481481481482],[-0.41574074074074074],[1],[0],[0],[2.273346700007096],['target'],51,0,51,0,133.37540869996883,,5,133.3636772999307,133.37540869996883,133.37540869996883,0.02280929998960346,135.6375850000186,[-0.08981481481481482],[-0.41574074074074074],[1],[0],[0],[2.273346700007096],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
52,0,52,[-0.05092592592592592],[-0.08148148148148149],[1],[0],[0],[1.8062671999214217],['target'],52,0,52,0,135.69842999998946,,10,135.67930670001078,135.69842999998946,135.69842999998946,0.04157329990994185,137.48604099999648,[-0.05092592592592592],[-0.08148148148148149],[1],[0],[0],[1.8062671999214217],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
53,0,53,[0.17777777777777778],[-0.11574074074074074],[1],[0],[0],[4.736756900092587],['target'],53,0,53,0,137.5469873000402,,10,137.52830090001225,137.5469873000402,137.5469873000402,0.042044300003908575,142.2655118999537,[0.17777777777777778],[-0.11574074074074074],[1],[0],[0],[4.736756900092587],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
54,0,54,"[-0.3388888888888889, -0.3101851851851852]","[0.0712962962962963, 0.07407407407407407]","[1, 1]","[0, 0]","[0, 0]","[1.826943900086917, 2.925947100040503]","[None, 'target']",54,0,54,0,142.29855790000875,,5,142.28675680002198,142.29855790000875,142.29855790000875,0.021042300038971007,145.21343360003084,"[-0.3388888888888889, -0.3101851851851852]","[0.0712962962962963, 0.07407407407407407]","[1, 1]","[0, 0]","[0, 0]","[1.826943900086917, 2.925947100040503]","[None, 'target']",0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
55,0,55,[0.3138888888888889],[-0.2101851851851852],[1],[0],[0],[3.300472000031732],['target'],55,0,55,0,145.2791361999698,,10,145.25948370003607,145.2791361999698,145.2791361999698,0.04577239998616278,148.56040239997674,[0.3138888888888889],[-0.2101851851851852],[1],[0],[0],[3.300472000031732],['target'],0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
56,0,56,"[0.18703703703703703, 0.24351851851851852]","[0.04351851851851852, 0.07314814814814814]","[1, 1]","[0, 0]","[0, 0]","[1.6394135999726132, 2.588295500027016]","[None, 'target']",56,0,56,0,148.62157850002404,,10,148.60223630000837,148.62157850002404,148.62157850002404,0.041626399965025485,151.1910645000171,"[0.18703703703703703, 0.24351851851851852]","[0.04351851851851852, 0.07314814814814814]","[1, 1]","[0, 0]","[0, 0]","[1.6394135999726132, 2.588295500027016]","[None, 'target']",0003,001,2025-09-30_16h04.31.254,Visual search main code,2024.2.4,60.03118020878826,2025-09-30 16h04.46.138230 +0530,
