thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
37,0,37,[-0.48055555555555557],[-0.09351851851851851],[1],[0],[0],[1.4407961999531835],['target'],37,0,37,0,55.588804799946956,,10,55.56956520001404,55.588804799946956,55.588804799946956,0.04066299996338785,57.01087420003023,[-0.48055555555555557],[-0.09351851851851851],[1],[0],[0],[1.4407961999531835],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
38,0,38,[0.08518518518518518],[0.25925925925925924],[1],[0],[0],[1.324950100039132],['target'],38,0,38,0,57.070104599930346,,10,57.051115799928084,57.070104599930346,57.070104599930346,0.03998250002041459,58.37656440003775,[0.08518518518518518],[0.25925925925925924],[1],[0],[0],[1.324950100039132],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
39,0,39,[-0.10925925925925926],[0.14907407407407408],[1],[0],[0],[1.293212200049311],['target'],39,0,39,0,58.40994949999731,,5,58.39801270002499,58.40994949999731,58.40994949999731,0.02118849998805672,59.69172759994399,[-0.10925925925925926],[0.14907407407407408],[1],[0],[0],[1.293212200049311],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
40,0,40,[0.05555555555555555],[-0.030555555555555555],[1],[0],[0],[1.543724499992095],['target'],40,0,40,0,59.724279499961995,,5,59.71260710002389,59.724279499961995,59.724279499961995,0.020702900015749037,61.25683929992374,[0.05555555555555555],[-0.030555555555555555],[1],[0],[0],[1.543724499992095],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
41,0,41,[-0.3814814814814815],[-0.37962962962962965],[1],[0],[0],[2.055874300072901],['target'],41,0,41,0,61.31716570002027,,10,61.298466600012034,61.31716570002027,61.31716570002027,0.041452999925240874,63.35495109995827,[-0.3814814814814815],[-0.37962962962962965],[1],[0],[0],[2.055874300072901],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
42,0,42,[0.5083333333333333],[-0.44166666666666665],[1],[0],[0],[1.3788254000246525],['target'],42,0,42,0,63.38614640000742,,5,63.37493910000194,63.38614640000742,63.38614640000742,0.019775599939748645,64.75431260000914,[0.5083333333333333],[-0.44166666666666665],[1],[0],[0],[1.3788254000246525],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
43,0,43,[-0.4074074074074074],[0.32685185185185184],[1],[0],[0],[1.2923386000329629],['target'],43,0,43,0,64.78815089992713,,5,64.77663139998913,64.78815089992713,64.78815089992713,0.02208789996802807,66.06959269999061,[-0.4074074074074074],[0.32685185185185184],[1],[0],[0],[1.2923386000329629],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
44,0,44,[0.4009259259259259],[0.28425925925925927],[1],[0],[0],[1.5225674000103027],['target'],44,0,44,0,66.13081180001609,,10,66.11199360003229,66.13081180001609,66.13081180001609,0.04220459994394332,67.6350998999551,[0.4009259259259259],[0.28425925925925927],[1],[0],[0],[1.5225674000103027],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
45,0,45,[0.18796296296296297],[0.4722222222222222],[1],[0],[0],[1.1916664999444038],['target'],45,0,45,0,67.69528939994052,,10,67.67628799995873,67.69528939994052,67.69528939994052,0.040929899900220335,68.8684347999515,[0.18796296296296297],[0.4722222222222222],[1],[0],[0],[1.1916664999444038],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
46,0,46,[-0.4527777777777778],[-0.06018518518518518],[1],[0],[0],[1.2783260999713093],['target'],46,0,46,0,68.89951699995436,,5,68.88783319992945,68.89951699995436,68.89951699995436,0.01919140003155917,70.16663240001071,[-0.4527777777777778],[-0.06018518518518518],[1],[0],[0],[1.2783260999713093],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
47,0,47,[0.47685185185185186],[-0.18518518518518517],[1],[0],[0],[1.5260986000066623],['target'],47,0,47,0,70.202031099936,,5,70.18866719992366,70.202031099936,70.202031099936,0.021831699996255338,71.71554060000926,[0.47685185185185186],[-0.18518518518518517],[1],[0],[0],[1.5260986000066623],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
48,0,48,[0.05],[-0.35],[1],[0],[0],[1.266483400017023],['target'],48,0,48,0,71.75834019994363,,5,71.74650300003123,71.75834019994363,71.75834019994363,0.030591099988669157,73.01344749995042,[0.05],[-0.35],[1],[0],[0],[1.266483400017023],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
49,0,49,[0.011111111111111112],[0.09259259259259259],[1],[0],[0],[1.1444491000147536],['target'],49,0,49,0,73.04512529994827,,5,73.0338123999536,73.04512529994827,73.04512529994827,0.020193099975585938,74.17884209996555,[0.011111111111111112],[0.09259259259259259],[1],[0],[0],[1.1444491000147536],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
50,0,50,[0.03611111111111111],[0.21574074074074073],[1],[0],[0],[1.1789163000648841],['target'],50,0,50,0,74.20951479999349,,5,74.1983898000326,74.20951479999349,74.20951479999349,0.019382899976335466,75.37779309996404,[0.03611111111111111],[0.21574074074074073],[1],[0],[0],[1.1789163000648841],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
51,0,51,[0.2962962962962963],[-0.36666666666666664],[1],[0],[0],[1.162715999991633],['target'],51,0,51,0,75.40819420001935,,5,75.39734879997559,75.40819420001935,75.40819420001935,0.01939109992235899,76.5606174999848,[0.2962962962962963],[-0.36666666666666664],[1],[0],[0],[1.162715999991633],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
52,0,52,[0.1287037037037037],[0.44166666666666665],[1],[0],[0],[1.4282539000269026],['target'],52,0,52,0,76.59395419992507,,5,76.58224170003086,76.59395419992507,76.59395419992507,0.021423300029709935,78.01102760003414,[0.1287037037037037],[0.44166666666666665],[1],[0],[0],[1.4282539000269026],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
53,0,53,[0.4203703703703704],[0.1787037037037037],[1],[0],[0],[1.0090411000419408],['target'],53,0,53,0,78.04406500002369,,5,78.03229839995038,78.04406500002369,78.04406500002369,0.02108910004608333,79.04215619992465,[0.4203703703703704],[0.1787037037037037],[1],[0],[0],[1.0090411000419408],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
54,0,54,[-0.07962962962962963],[0.001851851851851852],[1],[0],[0],[1.109111599973403],['target'],54,0,54,0,79.07726699998602,,5,79.06498959998135,79.07726699998602,79.07726699998602,0.02255610004067421,80.1745831000153,[-0.07962962962962963],[0.001851851851851852],[1],[0],[0],[1.109111599973403],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
55,0,55,[0.28425925925925927],[-0.2175925925925926],[1],[0],[0],[1.2532342999475077],['target'],55,0,55,0,80.23935749998782,,10,80.21916049998254,80.23935749998782,80.23935749998782,0.044369899900630116,81.47298079996835,[0.28425925925925927],[-0.2175925925925926],[1],[0],[0],[1.2532342999475077],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
56,0,56,[0.23055555555555557],[0.2740740740740741],[1],[0],[0],[1.6568727000849321],['target'],56,0,56,0,81.53252889995929,,10,81.51344579993747,81.53252889995929,81.53252889995929,0.04026570008136332,83.17082629993092,[0.23055555555555557],[0.2740740740740741],[1],[0],[0],[1.6568727000849321],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
57,0,57,[-0.017592592592592594],[0.08148148148148149],[1],[0],[0],[1.5751693999627605],['target'],57,0,57,0,83.22876830003224,,10,83.21079599997029,83.22876830003224,83.22876830003224,0.03976699989289045,84.78647039993666,[-0.017592592592592594],[0.08148148148148149],[1],[0],[0],[1.5751693999627605],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
58,0,58,[0.36666666666666664],[0.47685185185185186],[1],[0],[0],[1.9735348999965936],['target'],58,0,58,0,84.84622379997745,,10,84.82775409996975,84.84622379997745,84.84622379997745,0.04101849999278784,86.80180110002402,[0.36666666666666664],[0.47685185185185186],[1],[0],[0],[1.9735348999965936],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
59,0,59,[-0.046296296296296294],[-0.20185185185185187],[1],[0],[0],[2.0740882999962196],['target'],59,0,59,0,86.86029700003564,,10,86.84182239999063,86.86029700003564,86.86029700003564,0.03976750001311302,88.91651230002753,[-0.046296296296296294],[-0.20185185185185187],[1],[0],[0],[2.0740882999962196],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
60,0,60,[0.05648148148148148],[-0.43703703703703706],[1],[0],[0],[1.4570459999376908],['target'],60,0,60,0,88.97591189993545,,10,88.95741819997784,88.97591189993545,88.97591189993545,0.04070249991491437,90.41498979995959,[0.05648148148148148],[-0.43703703703703706],[1],[0],[0],[1.4570459999376908],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
61,0,61,[-0.13703703703703704],[0.4185185185185185],[1],[0],[0],[1.5773486000252888],['target'],61,0,61,0,90.44772739999462,,5,90.4360267999582,90.44772739999462,90.44772739999462,0.020782000035978854,92.01387329993304,[-0.13703703703703704],[0.4185185185185185],[1],[0],[0],[1.5773486000252888],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
62,0,62,[0.40370370370370373],[0.037037037037037035],[1],[0],[0],[1.3266962000634521],['target'],62,0,62,0,92.04607309994753,,5,92.0345242000185,92.04607309994753,92.04607309994753,0.020448299939744174,93.36174349999055,[0.40370370370370373],[0.037037037037037035],[1],[0],[0],[1.3266962000634521],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
63,0,63,[-0.06759259259259259],[-0.49907407407407406],[1],[0],[0],[1.8785482998937368],['target'],63,0,63,0,93.39353020000271,,5,93.38166499999352,93.39353020000271,93.39353020000271,0.01975409989245236,95.26071159995627,[-0.06759259259259259],[-0.49907407407407406],[1],[0],[0],[1.8785482998937368],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
64,0,64,[0.0962962962962963],[-0.3490740740740741],[1],[0],[0],[1.7940209999214858],['target'],64,0,64,0,95.29321519995574,,5,95.28135249996558,95.29321519995574,95.29321519995574,0.020454699988476932,97.07586540002376,[0.0962962962962963],[-0.3490740740740741],[1],[0],[0],[1.7940209999214858],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
65,0,65,[0.32037037037037036],[0.38333333333333336],[1],[0],[0],[1.7613089999649674],['target'],65,0,65,0,97.10762789996807,,5,97.09583509992808,97.10762789996807,97.10762789996807,0.019795500091277063,98.85766740003601,[0.32037037037037036],[0.38333333333333336],[1],[0],[0],[1.7613089999649674],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
66,0,66,[-0.375],[-0.06296296296296296],[1],[0],[0],[1.3437919000862166],['target'],66,0,66,0,98.8900883999886,,5,98.87842830002774,98.8900883999886,98.8900883999886,0.020568600040860474,100.22278980002739,[-0.375],[-0.06296296296296296],[1],[0],[0],[1.3437919000862166],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
67,0,67,[-0.26296296296296295],[0.14629629629629629],[1],[0],[0],[1.1603276999667287],['target'],67,0,67,0,100.28169810003601,,10,100.26123349997215,100.28169810003601,100.28169810003601,0.03828269999939948,101.42209210002329,[-0.26296296296296295],[0.14629629629629629],[1],[0],[0],[1.1603276999667287],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
68,0,68,[-0.32037037037037036],[-0.3101851851851852],[1],[0],[0],[1.925019499962218],['target'],68,0,68,0,101.48044359998312,,10,101.46191389998421,101.48044359998312,101.48044359998312,0.03961320000234991,103.38743729994167,[-0.32037037037037036],[-0.3101851851851852],[1],[0],[0],[1.925019499962218],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
69,0,69,[-0.33055555555555555],[0.026851851851851852],[1],[0],[0],[1.2783877999754623],['target'],69,0,69,0,103.41979850002099,,5,103.40755330002867,103.41979850002099,103.41979850002099,0.019867699942551553,104.68653710000217,[-0.33055555555555555],[0.026851851851851852],[1],[0],[0],[1.2783877999754623],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
70,0,70,[-0.16296296296296298],[-0.24444444444444444],[1],[0],[0],[1.9572028999682516],['target'],70,0,70,0,104.72267940000165,,5,104.71041089994833,104.72267940000165,104.72267940000165,0.0235503000440076,106.66813260002527,[-0.16296296296296298],[-0.24444444444444444],[1],[0],[0],[1.9572028999682516],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
71,0,71,[0.475],[-0.23425925925925925],[1],[0],[0],[2.288626900059171],['target'],71,0,71,0,106.72897079994436,,10,106.70962209999561,106.72897079994436,106.72897079994436,0.04131490003783256,108.99892919999547,[0.475],[-0.23425925925925925],[1],[0],[0],[2.288626900059171],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
72,0,72,[0.04537037037037037],[-0.000925925925925926],[1],[0],[0],[2.892411099979654],['target'],72,0,72,0,109.05663629993796,,10,109.03786419995595,109.05663629993796,109.05663629993796,0.038726900005713105,111.93078099994455,[0.04537037037037037],[-0.000925925925925926],[1],[0],[0],[2.892411099979654],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
73,0,73,[0.36944444444444446],[0.48055555555555557],[1],[0],[0],[3.5419188999803737],['target'],73,0,73,0,111.96298710000701,,5,111.95097939996049,111.96298710000701,111.96298710000701,0.01998680003453046,115.49342870002147,[0.36944444444444446],[0.48055555555555557],[1],[0],[0],[3.5419188999803737],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
74,0,74,[0.25555555555555554],[0.06111111111111111],[1],[0],[0],[3.7871888000518084],['target'],74,0,74,0,115.55402709997725,,10,115.53544619993772,115.55402709997725,115.55402709997725,0.04181490000337362,119.32311609992757,[0.25555555555555554],[0.06111111111111111],[1],[0],[0],[3.7871888000518084],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
75,0,75,[-0.2388888888888889],[-0.29444444444444445],[1],[0],[0],[2.0257743999827653],['target'],75,0,75,0,119.38088609999977,,10,119.3626752999844,119.38088609999977,119.38088609999977,0.039346400066278875,121.38894680002704,[-0.2388888888888889],[-0.29444444444444445],[1],[0],[0],[2.0257743999827653],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
76,0,76,[-0.337037037037037],[0.13055555555555556],[1],[0],[0],[1.3412636000430211],['target'],76,0,76,0,121.44911129993852,,10,121.43001330003608,121.44911129993852,121.44911129993852,0.04086529999040067,122.77184689999558,[-0.337037037037037],[0.13055555555555556],[1],[0],[0],[1.3412636000430211],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
77,0,77,[0.1574074074074074],[-0.25462962962962965],[1],[0],[0],[1.677006599958986],['target'],77,0,77,0,122.87598459993023,,10,122.8417846999364,122.87598459993023,122.87598459993023,0.0695294999750331,124.51940679992549,[0.1574074074074074],[-0.25462962962962965],[1],[0],[0],[1.677006599958986],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
78,0,78,[0.225],[0.23981481481481481],[1],[0],[0],[2.6597827000077814],['target'],78,0,78,0,124.61986829992384,,10,124.58933809993323,124.61986829992384,124.61986829992384,0.06948109995573759,127.24958820000757,[0.225],[0.23981481481481481],[1],[0],[0],[2.6597827000077814],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
79,0,79,[-0.09259259259259259],[0.10833333333333334],[1],[0],[0],[1.3455402000108734],['target'],79,0,79,0,127.28086269996129,,5,127.26987269998062,127.28086269996129,127.28086269996129,0.02008759998716414,128.61595709994435,[-0.09259259259259259],[0.10833333333333334],[1],[0],[0],[1.3455402000108734],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
80,0,80,[-0.26296296296296295],[-0.20092592592592592],[1],[0],[0],[3.216199299902655],['target'],80,0,80,0,128.67959429998882,,10,128.6616293999832,128.67959429998882,128.67959429998882,0.045339600066654384,131.8782589000184,[-0.26296296296296295],[-0.20092592592592592],[1],[0],[0],[3.216199299902655],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
81,0,81,[-0.17685185185185184],[0.3962962962962963],[1],[0],[0],[1.3728940000291914],['target'],81,0,81,0,131.9202401000075,,5,131.90496580000035,131.9202401000075,131.9202401000075,0.026447399985045195,133.2784076000098,[-0.17685185185185184],[0.3962962962962963],[1],[0],[0],[1.3728940000291914],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
82,0,82,[0.4351851851851852],[-0.37592592592592594],[1],[0],[0],[2.1841401000274345],['target'],82,0,82,0,133.32083799992688,,5,133.3071269999491,133.32083799992688,133.32083799992688,0.02844120003283024,135.49172299995553,[0.4351851851851852],[-0.37592592592592594],[1],[0],[0],[2.1841401000274345],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
83,0,83,"[-0.17314814814814813, -0.21203703703703702]","[-0.2324074074074074, -0.24074074074074073]","[1, 1]","[0, 0]","[0, 0]","[2.445796799962409, 3.2282843999564648]","[None, 'target']",83,0,83,0,135.56619349995162,,10,135.54362739995122,135.56619349995162,135.56619349995162,0.05163750005885959,138.7725224000169,"[-0.17314814814814813, -0.21203703703703702]","[-0.2324074074074074, -0.24074074074074073]","[1, 1]","[0, 0]","[0, 0]","[2.445796799962409, 3.2282843999564648]","[None, 'target']",0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
84,0,84,[-0.42962962962962964],[-0.28703703703703703],[1],[0],[0],[1.4172727999975905],['target'],84,0,84,0,138.81837909994647,,5,138.80374410003424,138.81837909994647,138.81837909994647,0.030747200013138354,140.22157980001066,[-0.42962962962962964],[-0.28703703703703703],[1],[0],[0],[1.4172727999975905],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
85,0,85,[0.005555555555555556],[-0.28703703703703703],[1],[0],[0],[1.4675522000761703],['target'],85,0,85,0,140.28802049998194,,10,140.26871169998776,140.28802049998194,140.28802049998194,0.046853599953465164,141.73685809993185,[0.005555555555555556],[-0.28703703703703703],[1],[0],[0],[1.4675522000761703],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
86,0,86,[0.011111111111111112],[0.022222222222222223],[1],[0],[0],[2.456543399952352],['target'],86,0,86,0,141.7967468999559,,10,141.7781705999514,141.7967468999559,141.7967468999559,0.04110999999102205,144.23527209996246,[0.011111111111111112],[0.022222222222222223],[1],[0],[0],[2.456543399952352],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
87,0,87,[-0.2833333333333333],[-0.2972222222222222],[1],[0],[0],[1.8070854000980034],['target'],87,0,87,0,144.29411469993647,,10,144.275670300005,144.29411469993647,144.29411469993647,0.040143099962733686,146.08322129992303,[-0.2833333333333333],[-0.2972222222222222],[1],[0],[0],[1.8070854000980034],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
