thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
10,0,10,[0.06111111111111111],[0.0712962962962963],[1],[0],[0],[1.0622622999362648],['target'],10,0,10,0,13.349828199949116,,5,13.338717099977657,13.349828199949116,13.349828199949116,0.019830200006254017,14.401468300027773,[0.06111111111111111],[0.0712962962962963],[1],[0],[0],[1.0622622999362648],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
11,0,11,[0.38981481481481484],[-0.26666666666666666],[1],[0],[0],[1.3405566000146791],['target'],11,0,11,0,14.460199899971485,,10,14.4422770999372,14.460199899971485,14.460199899971485,0.04062809993047267,15.783332100021653,[0.38981481481481484],[-0.26666666666666666],[1],[0],[0],[1.3405566000146791],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
12,0,12,[-0.39814814814814814],[0.05185185185185185],[1],[0],[0],[1.6444802000187337],['target'],12,0,12,0,15.81489589996636,,5,15.80365559994243,15.81489589996636,15.81489589996636,0.020057099987752736,17.448665100033395,[-0.39814814814814814],[0.05185185185185185],[1],[0],[0],[1.6444802000187337],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
13,0,13,[-0.019444444444444445],[-0.025],[1],[0],[0],[2.0243150999303907],['target'],13,0,13,0,17.483838999993168,,5,17.472236800007522,17.483838999993168,17.483838999993168,0.023366699926555157,19.49718700000085,[-0.019444444444444445],[-0.025],[1],[0],[0],[2.0243150999303907],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
14,0,14,[0.3990740740740741],[-0.35185185185185186],[1],[0],[0],[1.953481400036253],['target'],14,0,14,0,19.559196699992754,,10,19.540690999943763,19.559196699992754,19.559196699992754,0.043145000003278255,21.4946590999607,[0.3990740740740741],[-0.35185185185185186],[1],[0],[0],[1.953481400036253],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
15,0,15,[-0.04722222222222222],[-0.36944444444444446],[1],[0],[0],[1.4775863999966532],['target'],15,0,15,0,21.527119799982756,,5,21.51603920001071,21.527119799982756,21.527119799982756,0.021169499959796667,22.9941211999394,[-0.04722222222222222],[-0.36944444444444446],[1],[0],[0],[1.4775863999966532],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
16,0,16,[-0.24166666666666667],[0.05],[1],[0],[0],[1.1270406999392435],['target'],16,0,16,0,23.02698970003985,,5,23.01527289999649,23.02698970003985,23.02698970003985,0.02098849997855723,24.142811099998653,[-0.24166666666666667],[0.05],[1],[0],[0],[1.1270406999392435],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
17,0,17,[-0.2462962962962963],[-0.06666666666666667],[1],[0],[0],[0.9595775000052527],['target'],17,0,17,0,24.176443599979393,,5,24.165037599974312,24.176443599979393,24.176443599979393,0.022026300081051886,25.125185500015505,[-0.2462962962962963],[-0.06666666666666667],[1],[0],[0],[0.9595775000052527],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
18,0,18,[0.11296296296296296],[0.2675925925925926],[1],[0],[0],[1.1111080000409856],['target'],18,0,18,0,25.157280399929732,,5,25.145454499986954,25.157280399929732,25.157280399929732,0.020100500085391104,26.25712329999078,[0.11296296296296296],[0.2675925925925926],[1],[0],[0],[1.1111080000409856],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
19,0,19,[-0.16111111111111112],[0.2796296296296296],[1],[0],[0],[1.1247618000488728],['target'],19,0,19,0,26.317029700032435,,10,26.29799789993558,26.317029700032435,26.317029700032435,0.040707499952986836,27.423233399982564,[-0.16111111111111112],[0.2796296296296296],[1],[0],[0],[1.1247618000488728],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
20,0,20,[-0.04722222222222222],[0.4777777777777778],[1],[0],[0],[1.1277441000565886],['target'],20,0,20,0,27.455632099998184,,5,27.444357799948193,27.455632099998184,27.455632099998184,0.02090689993929118,28.57261169992853,[-0.04722222222222222],[0.4777777777777778],[1],[0],[0],[1.1277441000565886],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
21,0,21,[0.07777777777777778],[-0.44074074074074077],[1],[0],[0],[1.6939738999353722],['target'],21,0,21,0,28.605321699986234,,5,28.593700099969283,28.605321699986234,28.605321699986234,0.020877699949778616,30.28826229996048,[0.07777777777777778],[-0.44074074074074077],[1],[0],[0],[1.6939738999353722],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
22,0,22,[-0.3388888888888889],[0.32592592592592595],[1],[0],[0],[1.6098685000324622],['target'],22,0,22,0,30.321584500023164,,5,30.309614400030114,30.321584500023164,30.321584500023164,0.02114389999769628,31.920004299958237,[-0.3388888888888889],[0.32592592592592595],[1],[0],[0],[1.6098685000324622],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
23,0,23,[0.43333333333333335],[-0.2722222222222222],[1],[0],[0],[2.605682500055991],['target'],23,0,23,0,31.980208799941465,,10,31.960873799980618,31.980208799941465,31.980208799941465,0.04070380004122853,34.56704819994047,[0.43333333333333335],[-0.2722222222222222],[1],[0],[0],[2.605682500055991],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
24,0,24,[0.1935185185185185],[0.2101851851851852],[1],[0],[0],[1.5228473000461236],['target'],24,0,24,0,34.62841639993712,,10,34.60911670001224,34.62841639993712,34.62841639993712,0.04185829998459667,36.1325314999558,[0.1935185185185185],[0.2101851851851852],[1],[0],[0],[1.5228473000461236],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
25,0,25,[-0.25092592592592594],[-0.17222222222222222],[1],[0],[0],[1.3618387000169605],['target'],25,0,25,0,36.1639012999367,,5,36.152433300041594,36.1639012999367,36.1639012999367,0.01969200000166893,37.51489889994264,[-0.25092592592592594],[-0.17222222222222222],[1],[0],[0],[1.3618387000169605],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
26,0,26,[-0.1787037037037037],[-0.30648148148148147],[1],[0],[0],[1.155012400005944],['target'],26,0,26,0,37.57634439994581,,10,37.55773929995485,37.57634439994581,37.57634439994581,0.04261350003071129,38.713252599933185,[-0.1787037037037037],[-0.30648148148148147],[1],[0],[0],[1.155012400005944],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
27,0,27,[0.19537037037037036],[0.33611111111111114],[1],[0],[0],[1.2106726999627426],['target'],27,0,27,0,38.74633889994584,,5,38.73464659997262,38.74633889994584,38.74633889994584,0.021183100063353777,39.94578249996994,[0.19537037037037036],[0.33611111111111114],[1],[0],[0],[1.2106726999627426],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
28,0,28,[0.13148148148148148],[-0.19814814814814816],[1],[0],[0],[1.5775372999487445],['target'],28,0,28,0,39.976562800002284,,5,39.96597759996075,39.976562800002284,39.976562800002284,0.019999700016342103,41.54401589999907,[0.13148148148148148],[-0.19814814814814816],[1],[0],[0],[1.5775372999487445],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
29,0,29,[0.2675925925925926],[-0.12685185185185185],[1],[0],[0],[1.1612820000154898],['target'],29,0,29,0,41.57678889995441,,5,41.5654244000325,41.57678889995441,41.57678889995441,0.021238100016489625,42.72721019992605,[0.2675925925925926],[-0.12685185185185185],[1],[0],[0],[1.1612820000154898],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
30,0,30,[0.2537037037037037],[0.5],[1],[0],[0],[2.8220969999674708],['target'],30,0,30,0,42.786555300001055,,10,42.76816939993296,42.786555300001055,42.786555300001055,0.04078429995570332,45.59074769995641,[0.2537037037037037],[0.5],[1],[0],[0],[2.8220969999674708],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
31,0,31,[0.18611111111111112],[0.05185185185185185],[1],[0],[0],[1.343777499976568],['target'],31,0,31,0,45.62369179993402,,5,45.61218820000067,45.62369179993402,45.62369179993402,0.021173899993300438,46.956508600036614,[0.18611111111111112],[0.05185185185185185],[1],[0],[0],[1.343777499976568],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
32,0,32,[-0.06944444444444445],[0.5],[1],[0],[0],[1.777319599990733],['target'],32,0,32,0,46.98854059993755,,5,46.97713809995912,46.98854059993755,46.98854059993755,0.02046529995277524,48.755016900016926,[-0.06944444444444445],[0.5],[1],[0],[0],[1.777319599990733],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
33,0,33,[-0.22592592592592592],[-0.26296296296296295],[1],[0],[0],[1.6220204000128433],['target'],33,0,33,0,48.81680669996422,,10,48.79826209996827,48.81680669996422,48.81680669996422,0.04300509998574853,50.420770499971695,[-0.22592592592592592],[-0.26296296296296295],[1],[0],[0],[1.6220204000128433],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
34,0,34,[-0.06759259259259259],[-0.25462962962962965],[1],[0],[0],[1.1600210999604315],['target'],34,0,34,0,50.45307229994796,,5,50.44170850003138,50.45307229994796,50.45307229994796,0.020672100014053285,51.60226680000778,[-0.06759259259259259],[-0.25462962962962965],[1],[0],[0],[1.1600210999604315],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
35,0,35,[0.2675925925925926],[0.1527777777777778],[1],[0],[0],[1.8232030000071973],['target'],35,0,35,0,51.66253890004009,,10,51.643803099985234,51.66253890004009,51.66253890004009,0.04128760006278753,53.46749640000053,[0.2675925925925926],[0.1527777777777778],[1],[0],[0],[1.8232030000071973],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
36,0,36,[0.11018518518518519],[-0.0712962962962963],[1],[0],[0],[1.3410501000471413],['target'],36,0,36,0,53.527335199993104,,10,53.50867949996609,53.527335199993104,53.527335199993104,0.040974600007757545,54.85021559998859,[0.11018518518518519],[-0.0712962962962963],[1],[0],[0],[1.3410501000471413],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
37,0,37,[-0.3148148148148148],[-0.48703703703703705],[1],[0],[0],[1.79050629993435],['target'],37,0,37,0,54.90959970001131,,10,54.891004299977794,54.90959970001131,54.90959970001131,0.040523999952711165,56.68202279997058,[-0.3148148148148148],[-0.48703703703703705],[1],[0],[0],[1.79050629993435],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
38,0,38,[-0.06851851851851852],[-0.3333333333333333],[1],[0],[0],[1.0570759000256658],['target'],38,0,38,0,56.74235499999486,,10,56.722885399940424,56.74235499999486,56.74235499999486,0.04057029995601624,57.78051620000042,[-0.06851851851851852],[-0.3333333333333333],[1],[0],[0],[1.0570759000256658],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
39,0,39,[0.3111111111111111],[0.3925925925925926],[0],[0],[1],[2.090549800079316],['target'],39,0,39,0,57.83949239994399,,10,57.8207288000267,57.83949239994399,57.83949239994399,0.0399579000659287,59.911756700021215,[0.3111111111111111],[0.3925925925925926],[0],[0],[1],[2.090549800079316],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
40,0,40,[-0.18055555555555555],[-0.32222222222222224],[1],[0],[0],[1.490964199998416],['target'],40,0,40,0,59.970298500033095,,10,59.95217920001596,59.970298500033095,59.970298500033095,0.04016350000165403,61.44365399994422,[-0.18055555555555555],[-0.32222222222222224],[1],[0],[0],[1.490964199998416],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
41,0,41,[-0.4722222222222222],[0.18333333333333332],[1],[0],[0],[1.290954599971883],['target'],41,0,41,0,61.50295989995357,,10,61.48439100000542,61.50295989995357,61.50295989995357,0.04051969991996884,62.775906099937856,[-0.4722222222222222],[0.18333333333333332],[1],[0],[0],[1.290954599971883],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
42,0,42,[0.47962962962962963],[-0.19166666666666668],[1],[0],[0],[1.907550900010392],['target'],42,0,42,0,62.8338131000055,,10,62.81595670001116,62.8338131000055,62.8338131000055,0.03984349989332259,64.72398699994665,[0.47962962962962963],[-0.19166666666666668],[1],[0],[0],[1.907550900010392],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
43,0,43,[-0.03518518518518519],[-0.3194444444444444],[1],[0],[0],[1.810472600045614],['target'],43,0,43,0,64.75568619999103,,5,64.74445330002345,64.75568619999103,64.75568619999103,0.020233199931681156,66.55542490002699,[-0.03518518518518519],[-0.3194444444444444],[1],[0],[0],[1.810472600045614],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
44,0,44,[-0.4898148148148148],[-0.032407407407407406],[1],[0],[0],[0.9622345000971109],['target'],44,0,44,0,66.58683329995256,,5,66.57569550001062,66.58683329995256,66.58683329995256,0.02011760009918362,67.53844070003834,[-0.4898148148148148],[-0.032407407407407406],[1],[0],[0],[0.9622345000971109],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
45,0,45,[-0.049074074074074076],[0.2388888888888889],[1],[0],[0],[1.5440320000052452],['target'],45,0,45,0,67.57061539997812,,5,67.55937879998237,67.57061539997812,67.57061539997812,0.020737700047902763,69.10402359999716,[-0.049074074074074076],[0.2388888888888889],[1],[0],[0],[1.5440320000052452],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
46,0,46,[0.30925925925925923],[-0.046296296296296294],[1],[0],[0],[1.2245034000370651],['target'],46,0,46,0,69.13926750002429,,5,69.12753049994353,69.13926750002429,69.13926750002429,0.023281399975530803,70.3525383999804,[0.30925925925925923],[-0.046296296296296294],[1],[0],[0],[1.2245034000370651],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
47,0,47,[0.47129629629629627],[-0.3111111111111111],[1],[0],[0],[1.3091980000026524],['target'],47,0,47,0,70.38553910003975,,5,70.37450819998048,70.38553910003975,70.38553910003975,0.02178870001807809,71.68420130002778,[0.47129629629629627],[-0.3111111111111111],[1],[0],[0],[1.3091980000026524],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
48,0,48,[-0.30185185185185187],[0.4601851851851852],[1],[0],[0],[1.3743652999401093],['target'],48,0,48,0,71.74314199993387,,10,71.72523839992937,71.74314199993387,71.74314199993387,0.040826399927027524,73.10009670001455,[-0.30185185185185187],[0.4601851851851852],[1],[0],[0],[1.3743652999401093],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
49,0,49,[0.1],[-0.4564814814814815],[1],[0],[0],[2.5844440000364557],['target'],49,0,49,0,73.19068270002026,,10,73.16304180002771,73.19068270002026,73.19068270002026,0.0625544999493286,75.74797559995204,[0.1],[-0.4564814814814815],[1],[0],[0],[2.5844440000364557],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
50,0,50,[-0.07962962962962963],[-0.18703703703703703],[1],[0],[0],[1.1114780999487266],['target'],50,0,50,0,75.78015809995122,,5,75.76864979998209,75.78015809995122,75.78015809995122,0.020467900088988245,76.88074549997691,[-0.07962962962962963],[-0.18703703703703703],[1],[0],[0],[1.1114780999487266],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
51,0,51,[0.4425925925925926],[-0.36944444444444446],[1],[0],[0],[1.52201029995922],['target'],51,0,51,0,76.94150620000437,,10,76.92269379994832,76.94150620000437,76.94150620000437,0.04172310000285506,78.44523139996454,[0.4425925925925926],[-0.36944444444444446],[1],[0],[0],[1.52201029995922],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
52,0,52,[0.1398148148148148],[-0.0824074074074074],[1],[0],[0],[1.211695000063628],['target'],52,0,52,0,78.47858390002511,,5,78.46630760002881,78.47858390002511,78.47858390002511,0.02082380000501871,79.67860300000757,[0.1398148148148148],[-0.0824074074074074],[1],[0],[0],[1.211695000063628],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
53,0,53,[-0.14074074074074075],[0.24351851851851852],[1],[0],[0],[1.2583574999589473],['target'],53,0,53,0,79.71287149994168,,5,79.70111419993918,79.71287149994168,79.71287149994168,0.022168600000441074,80.95992479997221,[-0.14074074074074075],[0.24351851851851852],[1],[0],[0],[1.2583574999589473],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
54,0,54,[-0.3648148148148148],[0.4824074074074074],[1],[0],[0],[1.1444808000233024],['target'],54,0,54,0,80.99188440002035,,5,80.98070930002723,80.99188440002035,80.99188440002035,0.020593199995346367,82.12575070001185,[-0.3648148148148148],[0.4824074074074074],[1],[0],[0],[1.1444808000233024],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
55,0,55,[0.3731481481481482],[-0.1685185185185185],[1],[0],[0],[2.2733213000465184],['target'],55,0,55,0,82.18553170002997,,10,82.1671764999628,82.18553170002997,82.18553170002997,0.041266299900598824,84.44098820001818,[0.3731481481481482],[-0.1685185185185185],[1],[0],[0],[2.2733213000465184],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
56,0,56,[-0.08611111111111111],[-0.4361111111111111],[1],[0],[0],[1.3270028999540955],['target'],56,0,56,0,84.47485450003296,,5,84.46250979998149,84.47485450003296,84.47485450003296,0.021273500053212047,85.79004500003066,[-0.08611111111111111],[-0.4361111111111111],[1],[0],[0],[1.3270028999540955],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
57,0,57,[0.4462962962962963],[0.49444444444444446],[1],[0],[0],[2.952080999966711],['target'],57,0,57,0,85.91948879999109,,10,85.90066299994942,85.91948879999109,85.91948879999109,0.11029069998767227,88.85324480000418,[0.4462962962962963],[0.49444444444444446],[1],[0],[0],[2.952080999966711],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
58,0,58,[0.3351851851851852],[0.40370370370370373],[1],[0],[0],[1.4720126000465825],['target'],58,0,58,0,88.91536450001877,,10,88.89581130002625,88.91536450001877,88.91536450001877,0.042365700006484985,90.36830949992873,[0.3351851851851852],[0.40370370370370373],[1],[0],[0],[1.4720126000465825],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
59,0,59,[-0.37037037037037035],[-0.017592592592592594],[1],[0],[0],[2.143975600018166],['target'],59,0,59,0,90.39979870000388,,5,90.38894979993347,90.39979870000388,90.39979870000388,0.020441100001335144,92.53333180001937,[-0.37037037037037035],[-0.017592592592592594],[1],[0],[0],[2.143975600018166],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
60,0,60,[0.18611111111111112],[-0.337037037037037],[1],[0],[0],[1.3939806999405846],['target'],60,0,60,0,92.56551350001246,,5,92.55411589995492,92.56551350001246,92.56551350001246,0.020605700090527534,93.94856059993617,[0.18611111111111112],[-0.337037037037037],[1],[0],[0],[1.3939806999405846],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
61,0,61,[0.2898148148148148],[0.15833333333333333],[1],[0],[0],[1.2605278000701219],['target'],61,0,61,0,93.98086090001743,,5,93.96953639993444,93.98086090001743,93.98086090001743,0.02082380000501871,95.23059789999388,[0.2898148148148148],[0.15833333333333333],[1],[0],[0],[1.2605278000701219],['target'],0004,001,2025-09-30_16h14.05.236,Visual search main code,2024.2.4,60.053784187151095,2025-09-30 16h14.19.665392 +0530,
