pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,sequential.thisRepN,sequential.thisTrialN,sequential.thisN,sequential.thisIndex,fullRandom.thisRepN,fullRandom.thisTrialN,fullRandom.thisN,fullRandom.thisIndex,thisRow.t,notes,trial.started,fixation.started,fixation.stopped,line1.started,line2.started,line3.started,line4.started,probe.started,key_resp.started,trial.stopped,sequential.key_resp.keys,sequential.key_resp.corr,sequential.key_resp.rt,sequential.key_resp.duration,fullRandom.key_resp.keys,fullRandom.key_resp.corr,fullRandom.key_resp.rt,fullRandom.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-150,z,27,3,6,z,1,1.0846695000072941,None,6,3,27,3,,,,,69.83803839993197,,69.82345749996603,69.83803839993197,70.8370952999685,70.8370952999685,70.8370952999685,70.8370952999685,70.8370952999685,71.83625909988768,71.83625909988768,72.93723379995208,z,1,1.0846695000072941,None,,,,,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-50,x,28,0,7,x,1,0.4842847000109032,None,7,0,28,0,,,,,72.95200539997313,,72.93787339993287,72.95200539997313,73.9512067999458,73.9512067999458,73.9512067999458,73.9512067999458,73.9512067999458,74.95022919995245,74.95022919995245,75.45161409990396,x,1,0.4842847000109032,None,,,,,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
150,v,29,1,7,v,1,0.46009439998306334,None,7,1,29,1,,,,,75.46639509999659,,75.45220819988754,75.46639509999659,76.46568839997053,76.46568839997053,76.46568839997053,76.46568839997053,76.46568839997053,77.46482449991163,77.46482449991163,77.93243089993484,v,1,0.46009439998306334,None,,,,,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
50,c,30,2,7,c,1,0.44940209994092584,None,7,2,30,2,,,,,77.94766459998209,,77.9328855999047,77.94766459998209,78.94679039996117,78.94679039996117,78.94679039996117,78.94679039996117,78.94679039996117,79.94588299992029,79.94588299992029,80.39751749997959,c,1,0.44940209994092584,None,,,,,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-150,z,31,3,7,z,1,0.38443980005104095,None,7,3,31,3,,,,,80.4120870999759,,80.39809559995774,80.4120870999759,81.41142049990594,81.41142049990594,81.41142049990594,81.41142049990594,81.41142049990594,82.41055679996498,82.41055679996498,82.8115144999465,z,1,0.38443980005104095,None,,,,,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-50,x,32,0,8,x,1,0.8932827999815345,None,8,0,32,0,,,,,82.82660639996175,,82.81199799990281,82.82660639996175,83.82575959991664,83.82575959991664,83.82575959991664,83.82575959991664,83.82575959991664,84.82491689990275,84.82491689990275,85.72590849990956,x,1,0.8932827999815345,None,,,,,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
150,v,33,1,8,v,1,0.9173451000824571,None,8,1,33,1,,,,,85.7408425998874,,85.72640359995421,85.7408425998874,86.74000889994204,86.74000889994204,86.74000889994204,86.74000889994204,86.74000889994204,87.73902029998135,87.73902029998135,88.67337589990348,v,1,0.9173451000824571,None,,,,,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
50,c,34,2,8,c,1,0.7160001999000087,None,8,2,34,2,,,,,88.6882929999847,,88.67397449992131,88.6882929999847,89.68737979989965,89.68737979989965,89.68737979989965,89.68737979989965,89.68737979989965,90.68653889989946,90.68653889989946,91.40454229991883,c,1,0.7160001999000087,None,,,,,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-150,z,35,3,8,z,1,0.4206736000487581,None,8,3,35,3,,,,,91.41916109994054,,91.40512469992973,91.41916109994054,92.41839209990576,92.41839209990576,92.41839209990576,92.41839209990576,92.41839209990576,93.41741879994515,93.41741879994515,93.85196369991172,z,1,0.4206736000487581,None,,,,,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-50,x,36,0,9,x,1,0.4707967999856919,None,9,0,36,0,,,,,93.867036899901,,93.85250279994216,93.867036899901,94.8662221999839,94.8662221999839,94.8662221999839,94.8662221999839,94.8662221999839,95.86535779992118,95.86535779992118,96.34925609990023,x,1,0.4707967999856919,None,,,,,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
150,v,37,1,9,v,1,0.7640372000169009,None,9,1,37,1,,,,,96.36502559995279,,96.34964899998158,96.36502559995279,97.36395489994902,97.36395489994902,97.36395489994902,97.36395489994902,97.36395489994902,98.36312309990171,98.36312309990171,99.13126559997909,v,1,0.7640372000169009,None,,,,,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
50,c,38,2,9,c,1,0.6429790999973193,None,9,2,38,2,,,,,99.14583929989021,,99.13184929999989,99.14583929989021,100.14483269990887,100.14483269990887,100.14483269990887,100.14483269990887,100.14483269990887,101.14410159992985,101.14410159992985,101.7956656999886,c,1,0.6429790999973193,None,,,,,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
