reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
61,120,143,17,17,0,l,0.34585019999940414,None,0,17,17,20,23.311989199995878,,23.306852900001104,23.311989199995878,24.310797600002843,24.310797600002843,24.32757579999452,24.662401699999464,l,0.34585019999940414,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
35,81,15,18,18,0,l,None,None,0,18,18,8,24.677080099994782,,24.66980629999307,24.677080099994782,25.676247700001113,25.676247700001113,25.676247700001113,25.760612500002026,l,None,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
59,143,76,19,19,0,l,0.11106649998691864,None,0,19,19,10,25.776269299996784,,25.765798899999936,25.776269299996784,26.775257799992687,26.775257799992687,26.791961299997638,26.893126099996152,l,0.11106649998691864,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
40,114,146,20,20,0,l,0.5748624999978347,None,0,20,20,84,26.90858550000121,,26.897411999991164,26.90858550000121,27.907807099996717,27.907807099996717,27.907807099996717,28.49204969999846,l,0.5748624999978347,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
72,141,156,21,21,0,l,0.286896900011925,None,0,21,21,19,28.507058499992127,,28.497072500002105,28.507058499992127,29.506362899992382,29.506362899992382,29.506362899992382,29.807144099992,l,0.286896900011925,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
39,66,108,22,22,0,l,0.08379439999407623,None,0,22,22,25,29.822613099997398,,29.811944200002472,29.822613099997398,30.821739799997886,30.821739799997886,30.821739799997886,30.907019999998738,l,0.08379439999407623,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
19,66,70,23,23,0,l,0.24290700000710785,None,0,23,23,15,30.92152449999412,,30.912061399998493,30.92152449999412,31.920826699992176,31.920826699992176,31.920826699992176,32.17174289999821,l,0.24290700000710785,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
71,139,125,24,24,0,l,0.21477219999360386,None,0,24,24,49,32.18725779998931,,32.17583310000191,32.18725779998931,33.186692599992966,33.186692599992966,33.186692599992966,33.40575959999114,l,0.21477219999360386,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
21,109,190,25,25,0,l,0.10737649998918641,None,0,25,25,41,33.421885199990356,,33.41623719999916,33.421885199990356,34.41851979999046,34.41851979999046,34.435131399994134,34.53653219999978,l,0.10737649998918641,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
5,42,110,26,26,0,l,0.04499290000239853,None,0,26,26,34,34.55174999999872,,34.5423152000003,34.55174999999872,35.55100009999296,35.55100009999296,35.55100009999296,35.60239479999291,l,0.04499290000239853,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
23,85,191,27,27,0,l,None,None,0,27,27,21,35.61755860000267,,35.60686069999065,35.61755860000267,36.616824700002326,36.616824700002326,36.616824700002326,36.7181622999924,l,None,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
63,140,155,28,28,0,l,0.3290069999929983,None,0,28,28,40,36.733112200003234,,36.724237799993716,36.733112200003234,37.732406600000104,37.732406600000104,37.732406600000104,38.06691979999596,l,0.3290069999929983,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
18,99,124,29,29,0,l,None,None,0,29,29,68,38.08215570000175,,38.07150350000302,38.08215570000175,39.08137139999599,39.08137139999599,39.08137139999599,39.165566999989096,l,None,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
43,111,40,30,30,0,l,0.21148270000412595,None,0,30,30,59,39.18101190000016,,39.17015999999421,39.18101190000016,40.18026329998975,40.18026329998975,40.18026329998975,40.398042899993015,l,0.21148270000412595,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
11,48,26,31,31,0,l,0.5158425999979954,None,0,31,31,70,40.41325459998916,,40.40242600000056,40.41325459998916,41.412948700002744,41.412948700002744,41.412948700002744,41.93155759999354,l,0.5158425999979954,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
70,134,6,32,32,0,l,0.006402400002116337,None,0,32,32,58,41.94531670000288,,41.94037919999391,41.94531670000288,42.94450959999813,42.94450959999813,42.94450959999813,42.96237690000271,l,0.006402400002116337,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
64,86,66,33,33,0,l,0.4896063999913167,None,0,33,33,72,42.97793819999788,,42.96680449999985,42.97793819999788,43.97693360000267,43.97693360000267,43.97693360000267,44.47798869998951,l,0.4896063999913167,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
49,60,190,34,34,0,l,0.3047457999928156,None,0,34,34,4,44.49336159999075,,44.48597929999232,44.49336159999075,45.49279959998967,45.49279959998967,45.49279959998967,45.810308599990094,l,0.3047457999928156,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
66,148,18,35,35,0,l,0.3122585999954026,None,0,35,35,93,45.825419999993755,,45.816205099996296,45.825419999993755,46.82467029998952,46.82467029998952,46.82467029998952,47.14216319999832,l,0.3122585999954026,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
45,132,167,36,36,0,l,0.28664520000165794,None,0,36,36,88,47.157375499999034,,47.14723029999004,47.157375499999034,48.15682249999372,48.15682249999372,48.15682249999372,48.45787459998974,l,0.28664520000165794,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
50,92,12,37,37,0,l,0.7481112999957986,None,0,37,37,62,48.47322400000121,,48.465275499998825,48.47322400000121,49.472330499993404,49.472330499993404,49.48885500000324,50.22297969998908,l,0.7481112999957986,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
100,138,160,38,38,0,l,0.6541490000090562,None,0,38,38,77,50.23835909999616,,50.23127170000225,50.23835909999616,51.23741409998911,51.23741409998911,51.25398490000225,51.90478489999077,l,0.6541490000090562,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
29,121,200,39,39,0,l,0.47692000000097323,None,0,39,39,91,51.91995509999106,,51.90943889999471,51.91995509999106,52.91919929999858,52.91919929999858,52.91919929999858,53.40389879999566,l,0.47692000000097323,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
28,117,104,40,40,0,l,0.20743619999848306,None,0,40,40,50,53.41909169999417,,53.41074039999512,53.41909169999417,54.418023999998695,54.418023999998695,54.434603799993056,54.63555779999297,l,0.20743619999848306,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
26,91,36,41,41,0,l,None,None,0,41,41,75,54.651040299999295,,54.64195550000295,54.651040299999295,55.65022450000106,55.65022450000106,55.6668811999989,55.751551699999254,l,None,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
44,83,134,42,42,0,l,0.14412240000092424,None,0,42,42,17,55.76666369999293,,55.757852800001274,55.76666369999293,56.766136799997184,56.766136799997184,56.766136799997184,56.91714520000096,l,0.14412240000092424,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
74,186,183,43,43,0,l,0.34310079998977017,None,0,43,43,69,56.93231869999727,,56.92292009999801,56.93231869999727,57.93179269999382,57.93179269999382,57.93179269999382,58.28317999999854,l,0.34310079998977017,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
33,69,24,44,44,0,l,0.09427469999354798,None,0,44,44,33,58.29776370000036,,58.29234929999802,58.29776370000036,59.29700239999511,59.29700239999511,59.29700239999511,59.39853369999037,l,0.09427469999354798,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
46,112,116,45,45,0,l,0.12950640000053681,None,0,45,45,64,59.413755299989134,,59.40398649999406,59.413755299989134,60.41262879999704,60.41262879999704,60.42946220000158,60.54769779999333,l,0.12950640000053681,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
62,171,54,46,46,0,l,0.6198912999971071,None,0,46,46,85,60.56245009999839,,60.554828099993756,60.56245009999839,61.56175490000169,61.56175490000169,61.56175490000169,62.196028299993486,l,0.6198912999971071,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
47,137,14,47,47,0,l,0.07763049998902716,None,0,47,47,26,62.210970400003134,,62.200316199989174,62.210970400003134,63.21021499999915,63.21021499999915,63.21021499999915,63.29525339999236,l,0.07763049998902716,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
11,80,38,48,48,0,l,0.1483786000026157,None,0,48,48,90,63.310107700002845,,63.301883899999666,63.310107700002845,64.30933750000258,64.30933750000258,64.30933750000258,64.46123719999741,l,0.1483786000026157,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
78,80,34,49,49,0,l,0.014367800002219155,None,0,49,49,6,64.47603130000061,,64.46801539999433,64.47603130000061,65.47498820000328,65.47498820000328,65.49182830000063,65.49364390000119,l,0.014367800002219155,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
54,176,141,50,50,0,l,0.43481969999265857,None,0,50,50,96,65.50858880000305,,65.50089409999782,65.50858880000305,66.50746269999945,66.50746269999945,66.52403980000236,66.95833739999216,l,0.43481969999265857,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
42,79,69,51,51,0,l,0.10612910000781994,None,0,51,51,76,66.97356079999008,,66.96322569999029,66.97356079999008,67.97292499999458,67.97292499999458,67.97292499999458,68.09098259999882,l,0.10612910000781994,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
58,146,57,52,52,0,l,0.07349999999860302,None,0,52,52,67,68.10609839999233,,68.09867439999653,68.10609839999233,69.10513759999594,69.10513759999594,69.12187709999853,69.19029839998984,l,0.07349999999860302,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
16,102,139,53,53,0,l,0.27970189999905415,None,0,53,53,86,69.20506609999575,,69.19734359999711,69.20506609999575,70.20418600000266,70.20418600000266,70.20418600000266,70.48909649999405,l,0.27970189999905415,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
34,100,152,54,54,0,l,0.1745255999994697,None,0,54,54,57,70.50395600000047,,70.49697169999126,70.50395600000047,71.5034367999906,71.5034367999906,71.5195803999959,71.68771179999749,l,0.1745255999994697,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
42,101,94,55,55,0,l,0.17043440000270493,None,0,55,55,78,71.70287789999566,,71.6938869000005,71.70287789999566,72.70198709999386,72.70198709999386,72.70198709999386,72.88669459999073,l,0.17043440000270493,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
42,106,48,56,56,0,l,0.12767190000158735,None,0,56,56,39,72.90166869999666,,72.89341449999483,72.90166869999666,73.9010003000003,73.9010003000003,73.9010003000003,74.03543589999026,l,0.12767190000158735,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
37,102,159,57,57,0,l,0.15684769999643322,None,0,57,57,60,74.05085759999929,,74.03969730000244,74.05085759999929,75.04998359999445,75.04998359999445,75.04998359999445,75.21861389999685,l,0.15684769999643322,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
17,105,179,58,58,0,l,0.09116519999224693,None,0,58,58,97,75.2329827999929,,75.22752020000189,75.2329827999929,76.23227120000229,76.23227120000229,76.23227120000229,76.3335087000014,l,0.09116519999224693,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
53,101,199,59,59,0,l,0.4321856999886222,None,0,59,59,23,76.34872059999907,,76.33799339999678,76.34872059999907,77.3479679000011,77.3479679000011,77.3479679000011,77.78277510000044,l,0.4321856999886222,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
26,54,198,60,60,0,l,0.13928659999510273,None,0,60,60,14,77.79762459998892,,77.78878879999684,77.79762459998892,78.79663659998914,78.79663659998914,78.81333150000137,78.94801079999888,l,0.13928659999510273,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
57,75,128,61,61,0,l,0.0459784000122454,None,0,61,61,74,78.96306899999036,,78.95538169999782,78.96306899999036,79.96243420000246,79.96243420000246,79.96243420000246,80.01396199999726,l,0.0459784000122454,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
40,55,155,62,62,0,l,0.06557720000273548,None,0,62,62,3,80.02881039999193,,80.02228209999157,80.02881039999193,81.02812279999489,81.02812279999489,81.02812279999489,81.09582539999974,l,0.06557720000273548,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
25,93,180,63,63,0,l,None,None,0,63,63,30,81.11139120000007,,81.10018259999924,81.11139120000007,82.11072549999517,82.11072549999517,82.11072549999517,82.19518609999795,l,None,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
19,95,87,64,64,0,l,0.47502100000565406,None,0,64,64,94,82.21039359999122,,82.19957070000237,82.21039359999122,83.20979169999191,83.20979169999191,83.20979169999191,83.69366779999109,l,0.47502100000565406,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
22,121,50,65,65,0,l,0.13613709999481216,None,0,65,65,63,83.7090884999925,,83.69806309998967,83.7090884999925,84.70819399999164,84.70819399999164,84.70819399999164,84.85926409999956,l,0.13613709999481216,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
73,147,120,66,66,0,l,0.2356498000008287,None,0,66,66,13,84.87466970000241,,84.86329749999277,84.87466970000241,85.87379549999605,85.87379549999605,85.87379549999605,86.12505029999011,l,0.2356498000008287,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
15,35,68,67,67,0,l,0.19314679999661166,None,0,67,67,1,86.14021939999657,,86.13107560000208,86.14021939999657,87.13930039999832,87.13930039999832,87.15615699999034,87.34059290000005,l,0.19314679999661166,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
15,98,80,68,68,0,l,0.08027340000262484,None,0,68,68,56,87.3558073000022,,87.34643700000015,87.3558073000022,88.35498329999973,88.35498329999973,88.35498329999973,88.43948279999313,l,0.08027340000262484,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
22,27,112,69,69,0,l,0.08887540000432637,None,0,69,69,7,88.4548722999898,,88.44410139998945,88.4548722999898,89.45407569999225,89.45407569999225,89.45407569999225,89.55557460000273,l,0.08887540000432637,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
37,78,88,70,70,0,l,0.16705210000509396,None,0,70,70,22,89.57067609998921,,89.5630378999922,89.57067609998921,90.5697222000017,90.5697222000017,90.5697222000017,90.73828789999243,l,0.16705210000509396,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
58,119,176,71,71,0,l,0.1652304000017466,None,0,71,71,89,90.7529455999902,,90.74317020000308,90.7529455999902,91.7520771999989,91.7520771999989,91.7520771999989,91.91969889999018,l,0.1652304000017466,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
9,53,30,72,72,0,l,0.2064715000014985,None,0,72,72,61,91.93523799999093,,91.9242976999958,91.93523799999093,92.93433989999176,92.93433989999176,92.93433989999176,93.15352719998918,l,0.2064715000014985,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
64,131,45,73,73,0,t,0.07183240000449587,None,0,73,73,35,93.1691892999952,,93.16425560000062,93.1691892999952,94.16663989999506,94.16663989999506,94.18347150000045,94.25116709999566,t,0.07183240000449587,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
27,90,193,74,74,0,t,0.08703290000266861,None,0,74,74,83,94.26639649999561,,94.25558979999914,94.26639649999561,95.26571279999916,95.26571279999916,95.26571279999916,95.3673143999913,t,0.08703290000266861,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
88,135,197,75,75,0,l,0.36252759999479167,None,0,75,75,73,95.38207639999746,,95.37173769999936,95.38207639999746,96.38147559999197,96.38147559999197,96.38147559999197,96.7492568000016,l,0.36252759999479167,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
28,72,121,76,76,0,l,0.22019629999704193,None,0,76,76,27,96.76448669999081,,96.75582890000078,96.76448669999081,97.76363049999054,97.76363049999054,97.78023920000123,97.99822409999615,l,0.22019629999704193,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
13,77,72,77,77,0,l,0.3341874000034295,None,0,77,77,65,98.01315259998955,,98.00382260000333,98.01315259998955,99.01255240000319,99.01255240000319,99.01255240000319,99.36352499999339,l,0.3341874000034295,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
9,67,63,78,78,0,l,0.13561219999974128,None,0,78,78,92,99.37863520000246,,99.36799189999874,99.37863520000246,100.37806329999876,100.37806329999876,100.37806329999876,100.52889289999439,l,0.13561219999974128,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
31,96,137,79,79,0,l,0.15444030000071507,None,0,79,79,71,100.54423400000087,,100.53352799999993,100.54423400000087,101.54352809999546,101.54352809999546,101.54352809999546,101.71146710000176,l,0.15444030000071507,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
